,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
September 2015,21760250.0,5235000.0,-6859500.0,,
December 2015,21760250.0,5235000.0,-6859500.0,,
March 2016,21760250.0,5235000.0,-6859500.0,,
June 2016,21760250.0,5235000.0,-6859500.0,,
September 2016,29113000.0,8587000.0,-7314500.0,,
December 2016,29113000.0,8587000.0,-7314500.0,,
March 2017,33528000.0,7778000.0,-7562000.0,,
June 2017,41564000.0,8609000.0,-13269000.0,,
September 2017,42867000.0,8809000.0,-11398000.0,,
December 2017,42696000.0,9183000.0,-6515000.0,,
March 2018,48763000.0,9907000.0,-8771000.0,,
June 2018,52597000.0,11480000.0,-6962000.0,,
September 2018,59862000.0,13186000.0,-7588000.0,,
December 2018,64213000.0,15071000.0,-3555000.0,,
March 2019,77705000.0,16499000.0,-12236000.0,,
June 2019,76700000.0,17213000.0,-5276000.0,,
September 2019,92307000.0,20271000.0,-17076000.0,,
December 2019,111310000.0,20706000.0,-29154000.0,,
March 2020,106459000.0,24117000.0,-19337000.0,,
June 2020,139416000.0,32785000.0,-49549000.0,,
September 2020,153518000.0,35770000.0,-55006000.0,,
December 2020,176807000.0,41751000.0,-67541000.0,,
March 2021,181277000.0,40952000.0,-58459000.0,,
June 2021,218993000.0,56180000.0,-81023000.0,,
September 2021,252719000.0,65216000.0,-90801000.0,,
December 2021,281712000.0,69195000.0,-100420000.0,,
March 2022,309382000.0,76578000.0,-101405000.0,,
June 2022,332280000.0,78150000.0,-97652000.0,,
