,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2009,47907500.0,37040750.0,-14840000.0,,
June 2009,47907500.0,37040750.0,-14840000.0,,
September 2009,47907500.0,37040750.0,-14840000.0,,
December 2009,47907500.0,37040750.0,-14840000.0,,
March 2010,43457000.0,35712000.0,-37828000.0,,
June 2010,44779000.0,35007000.0,-22115000.0,,
September 2010,45350000.0,36505000.0,-6422000.0,,
December 2010,47826000.0,39567000.0,-7151000.0,2717975000.0,277923000.0
March 2011,51224000.0,41718000.0,-50432000.0,,
June 2011,53210000.0,43483000.0,67000.0,2949560000.0,329305000.0
September 2011,55113000.0,45519000.0,15833000.0,3075879000.0,333441000.0
December 2011,72979000.0,52425000.0,4628000.0,3140973000.0,425905000.0
