,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2008,76675000.0,,,
June 2008,76675000.0,,,
September 2008,76675000.0,,,
December 2008,76675000.0,,,
March 2009,77300000.0,,,
June 2009,33800000.0,,,
September 2009,-39700000.0,,,
December 2009,58300000.0,9036000000.0,1390000000.0,
March 2010,48100000.0,,,
June 2010,52500000.0,9043600000.0,1154100000.0,
September 2010,153700000.0,9225800000.0,1167600000.0,
December 2010,52000000.0,9282900000.0,1092700000.0,
March 2011,79700000.0,9400500000.0,977000000.0,
June 2011,55300000.0,9301200000.0,877800000.0,
September 2011,125900000.0,9481300000.0,947100000.0,
December 2011,61000000.0,9687900000.0,866500000.0,
March 2012,38900000.0,9628200000.0,780600000.0,
June 2012,69800000.0,9934200000.0,920400000.0,
September 2012,154700000.0,10250900000.0,1028600000.0,
December 2012,72300000.0,10785500000.0,994300000.0,
March 2013,80100000.0,10733900000.0,870400000.0,
June 2013,67800000.0,10887600000.0,893400000.0,
September 2013,160200000.0,10981200000.0,880100000.0,
December 2013,68100000.0,11112400000.0,1011200000.0,
March 2014,110600000.0,11116800000.0,936200000.0,
June 2014,64300000.0,11386600000.0,1010100000.0,
September 2014,155900000.0,11594000000.0,962300000.0,
December 2014,62500000.0,12085900000.0,1043100000.0,
March 2015,99200000.0,12079600000.0,913200000.0,
June 2015,70100000.0,12312300000.0,1043900000.0,
September 2015,182500000.0,12558600000.0,1087700000.0,
December 2015,36600000.0,12495200000.0,826800000.0,1803000000.0
March 2016,99100000.0,12535000000.0,768500000.0,
June 2016,86400000.0,12685400000.0,702300000.0,
September 2016,131000000.0,13029200000.0,958100000.0,1821100000.0
December 2016,65200000.0,13373800000.0,877100000.0,1879900000.0
March 2017,103000000.0,13464900000.0,749800000.0,1919500000.0
June 2017,96800000.0,13743400000.0,814700000.0,1966100000.0
September 2017,171400000.0,14114900000.0,751500000.0,1973700000.0
December 2017,96300000.0,14187800000.0,905100000.0,1652100000.0
March 2018,123500000.0,14241800000.0,725900000.0,1661600000.0
June 2018,102900000.0,14615000000.0,805900000.0,1692900000.0
September 2018,208100000.0,15269800000.0,1124800000.0,1715800000.0
December 2018,87800000.0,15426000000.0,785100000.0,1747200000.0
March 2019,127700000.0,15713400000.0,815200000.0,1799400000.0
June 2019,97100000.0,16121600000.0,1027300000.0,1797000000.0
September 2019,228600000.0,16533400000.0,1113000000.0,1836300000.0
December 2019,113600000.0,16700700000.0,875500000.0,1830300000.0
March 2020,173000000.0,16879000000.0,912200000.0,
June 2020,136900000.0,17269700000.0,1044300000.0,
September 2020,249000000.0,17540000000.0,1033000000.0,
December 2020,65100000.0,17710000000.0,887000000.0,
March 2021,174000000.0,17594000000.0,755000000.0,
June 2021,146000000.0,17939000000.0,899000000.0,
September 2021,259000000.0,18329000000.0,1015000000.0,
December 2021,95000000.0,18553000000.0,1069000000.0,
March 2022,192000000.0,18839000000.0,1092000000.0,
June 2022,159000000.0,19391000000.0,1308000000.0,
