,OperatingExpenses,NetIncomeLoss,Assets
June 2012,0.0,0.0,1000.0
September 2012,0.0,0.0,940.0
December 2012,828000.0,6098000.0,1286763000.0
March 2013,1003000.0,10976000.0,1254343000.0
June 2013,1170000.0,38237000.0,2143263000.0
September 2013,1394000.0,-37217000.0,1537435000.0
December 2013,1863000.0,-55770000.0,1066332000.0
March 2014,2103000.0,-1863000.0,1785450000.0
June 2014,1852000.0,-8776000.0,1418983000.0
September 2014,1487000.0,6572000.0,1267535000.0
December 2014,1697000.0,-17692000.0,1280901000.0
March 2015,1737000.0,-6185000.0,1147152000.0
June 2015,1751000.0,17229000.0,1027127000.0
September 2015,1836000.0,-16528000.0,935866000.0
December 2015,1769000.0,5194000.0,874284000.0
