,NetIncomeLoss,Assets
March 2015,73000000.0,
June 2015,73000000.0,
September 2015,73000000.0,
December 2015,73000000.0,
March 2016,22000000.0,
June 2016,60000000.0,
September 2016,34000000.0,
December 2016,17000000.0,9834000000.0
March 2017,2350000000.0,9840000000.0
June 2017,112000000.0,9817000000.0
September 2017,103000000.0,9803000000.0
December 2017,60000000.0,9714000000.0
March 2018,150000000.0,9336000000.0
June 2018,216000000.0,9451000000.0
September 2018,52000000.0,9355000000.0
December 2018,54000000.0,9363000000.0
March 2019,96000000.0,9394000000.0
June 2019,82000000.0,9431000000.0
September 2019,5000000.0,11620000000.0
December 2019,123000000.0,11290000000.0
March 2020,-688000000.0,11277000000.0
June 2020,-259000000.0,11059000000.0
September 2020,-276000000.0,10853000000.0
December 2020,-217000000.0,10587000000.0
March 2021,-190000000.0,10434000000.0
June 2021,-116000000.0,10266000000.0
September 2021,-86000000.0,9794000000.0
December 2021,-67000000.0,9743000000.0
March 2022,-57000000.0,9703000000.0
June 2022,150000000.0,9701000000.0
