,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2009,68416500.0,58675500.0,,-33805000.0,,
June 2009,68416500.0,58675500.0,,-33805000.0,,
September 2009,68416500.0,58675500.0,,-33805000.0,,
December 2009,68416500.0,58675500.0,,-33805000.0,,
March 2010,89651000.0,64751000.0,,-43249000.0,,
June 2010,73227000.0,54237000.0,,-22614000.0,,
September 2010,58679000.0,49388000.0,,-8603000.0,,
December 2010,54885000.0,42302000.0,,-17864000.0,360790000.0,183486000.0
March 2011,59623000.0,45691000.0,8282250.0,-27490000.0,,
June 2011,50170000.0,42901000.0,8282250.0,-20975000.0,454182000.0,283700000.0
September 2011,48573000.0,37465000.0,8282250.0,77865000.0,411636000.0,244874000.0
December 2011,41735000.0,30779000.0,8282250.0,46297000.0,393262000.0,228824000.0
March 2012,40806000.0,33096000.0,7332500.0,-26151000.0,412600000.0,250016000.0
June 2012,40536000.0,32610000.0,7332500.0,-36487000.0,374488000.0,213823000.0
September 2012,38756000.0,30680000.0,7343000.0,-32814000.0,762613000.0,493395000.0
December 2012,49788000.0,32492000.0,9829000.0,-52193000.0,721097000.0,432541000.0
March 2013,43679000.0,32735000.0,10545000.0,-44729000.0,659527000.0,383945000.0
June 2013,63151000.0,49077000.0,13180000.0,-62161000.0,612084000.0,374956000.0
September 2013,61379000.0,47354000.0,13598000.0,-67124000.0,555959000.0,306164000.0
December 2013,63861000.0,49597000.0,13635000.0,-70746000.0,503287000.0,266609000.0
March 2014,69893000.0,54847000.0,14691000.0,-74619000.0,497565000.0,298309000.0
June 2014,68250000.0,50976000.0,16466000.0,-73410000.0,440635000.0,258583000.0
September 2014,57865000.0,43628000.0,9906000.0,-62560000.0,383656000.0,220670000.0
December 2014,53561000.0,39650000.0,9766000.0,-57953000.0,327960000.0,167241000.0
March 2015,32148000.0,22282000.0,9531000.0,-35170000.0,282934000.0,125040000.0
June 2015,39272000.0,24506000.0,12789000.0,-41389000.0,248778000.0,91803000.0
September 2015,45635000.0,26091000.0,17842000.0,-47564000.0,363241000.0,207351000.0
December 2015,41538000.0,23472000.0,17143000.0,-41568000.0,332342000.0,178665000.0
March 2016,64562000.0,28926000.0,34857000.0,-61347000.0,492533000.0,339468000.0
June 2016,61388000.0,22984000.0,35823000.0,-37015000.0,477136000.0,353383000.0
September 2016,54930000.0,20256000.0,32463000.0,-11284000.0,548490000.0,421328000.0
December 2016,38698000.0,23801000.0,13002000.0,35123000.0,595739000.0,469001000.0
March 2017,60701000.0,23210000.0,34260000.0,16700000.0,586980000.0,467950000.0
June 2017,71895000.0,28214000.0,40667000.0,17656000.0,516532000.0,402239000.0
September 2017,71330000.0,28543000.0,38129000.0,81382000.0,609772000.0,470921000.0
December 2017,82641000.0,32204000.0,46306000.0,38489000.0,655294000.0,484874000.0
March 2018,96039000.0,37757000.0,52643000.0,115857000.0,774915000.0,565680000.0
June 2018,100338000.0,42488000.0,51853000.0,87494000.0,911158000.0,686286000.0
September 2018,100221000.0,44741000.0,48120000.0,126630000.0,1024366000.0,786962000.0
December 2018,118373000.0,57271000.0,53750000.0,360089000.0,1422286000.0,897016000.0
March 2019,130928000.0,63289000.0,60138000.0,75775000.0,1541794000.0,946298000.0
June 2019,148286000.0,81932000.0,58815000.0,79042000.0,1643098000.0,957247000.0
September 2019,156097000.0,97295000.0,51265000.0,97452000.0,1784865000.0,972112000.0
December 2019,162994000.0,94448000.0,58026000.0,68743000.0,1885670000.0,1011190000.0
March 2020,,101877000.0,62940000.0,48612000.0,1955604000.0,1136896000.0
June 2020,,114933000.0,59791000.0,66821000.0,2046548000.0,1394663000.0
September 2020,,176762000.0,88185000.0,-32040000.0,2111043000.0,1407808000.0
December 2020,,154279000.0,82439000.0,28388000.0,2137333000.0,1445395000.0
March 2021,,159288000.0,102351000.0,1601000.0,2190542000.0,1434265000.0
June 2021,,148790000.0,98495000.0,96092000.0,2367271000.0,1593246000.0
September 2021,,163370000.0,101558000.0,38204000.0,2447741000.0,1662028000.0
December 2021,,222268000.0,99311000.0,95166000.0,2616239000.0,1834747000.0
March 2022,,156671000.0,102863000.0,68573000.0,2654118000.0,1842743000.0
June 2022,,199481000.0,122759000.0,70672000.0,2881404000.0,1851639000.0
