,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2012,4289750.0,907250.0,3224750.0,,,
June 2012,4289750.0,907250.0,3224750.0,,,
September 2012,4289750.0,907250.0,3224750.0,,,
December 2012,4289750.0,907250.0,3224750.0,,,
March 2013,9103000.0,2274000.0,536000.0,,,
June 2013,12763000.0,1923000.0,11145000.0,,,
September 2013,16599000.0,3635000.0,11926000.0,,,
December 2013,30074000.0,7416000.0,3903000.0,742556000.0,137326000.0,18347000.0
March 2014,36629000.0,7626000.0,1983000.0,,,
June 2014,93722000.0,6943000.0,-38646000.0,1746231000.0,629879000.0,35892000.0
September 2014,49909000.0,9731000.0,16867000.0,1795942000.0,224633000.0,51195000.0
December 2014,65938000.0,10697000.0,43225000.0,2051079000.0,204161000.0,86056000.0
March 2015,79823000.0,11472000.0,-17024000.0,2080996000.0,148702000.0,62580000.0
June 2015,88368000.0,,-19129000.0,2075762000.0,102361000.0,46500000.0
September 2015,84652000.0,,909000.0,2321271000.0,233116000.0,
December 2015,87752000.0,,-15240000.0,2505100000.0,488326000.0,
March 2016,88530000.0,,-19354000.0,2456534000.0,172541000.0,
June 2016,105236000.0,,-21377000.0,3290194000.0,590799000.0,
September 2016,120197000.0,,-2706000.0,3756472000.0,692491000.0,
December 2016,112663000.0,,-30745000.0,3938782000.0,299488000.0,
March 2017,128327000.0,,29442000.0,6664129000.0,2209176000.0,
June 2017,168418000.0,,40746000.0,8085602000.0,727046000.0,
September 2017,177949000.0,,-13333000.0,8049433000.0,474367000.0,
December 2017,239881000.0,,49919000.0,8793198000.0,919486000.0,
March 2018,223534000.0,,82890000.0,8940648000.0,750046000.0,
June 2018,252283000.0,,119155000.0,9139443000.0,594525000.0,
September 2018,291413000.0,,113309000.0,9256911000.0,419834000.0,
December 2018,431326000.0,,53773000.0,9391363000.0,540712000.0,
March 2019,311124000.0,,-24064000.0,9554147000.0,317567000.0,
June 2019,317704000.0,,115935000.0,9838066000.0,395704000.0,
September 2019,357110000.0,,119710000.0,9995696000.0,451584000.0,
December 2019,435606000.0,,-36369000.0,9856214000.0,398373000.0,
March 2020,5421282000.0,,-3366400000.0,8607114000.0,809192000.0,
June 2020,295894000.0,,-356416000.0,7956338000.0,333526000.0,
September 2020,291163000.0,,22639000.0,7844936000.0,269893000.0,
