,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2009,,17000000.0,-8327250.0,,,
June 2009,,17000000.0,-8327250.0,,,
September 2009,,17000000.0,-8327250.0,,,
December 2009,,17000000.0,-8327250.0,,,
March 2010,2350000.0,14398000.0,-2980000.0,,,
June 2010,2350000.0,16041000.0,-2980000.0,,,
September 2010,2350000.0,18717000.0,-1198000.0,,,
December 2010,2350000.0,16494000.0,1924000.0,274847000.0,201930000.0,72917000.0
March 2011,3175000.0,16673000.0,1381000.0,,,
June 2011,3175000.0,18993000.0,3113000.0,307726000.0,225660000.0,82066000.0
September 2011,3175000.0,18943000.0,4250000.0,308654000.0,227387000.0,81267000.0
December 2011,3175000.0,18990000.0,3242000.0,311669000.0,228340000.0,83329000.0
March 2012,3075000.0,17599000.0,2443000.0,313473000.0,227844000.0,85629000.0
June 2012,3075000.0,19081000.0,3640000.0,307534000.0,222374000.0,85160000.0
September 2012,3075000.0,18569000.0,4020000.0,311021000.0,226685000.0,84336000.0
December 2012,3075000.0,20947000.0,7752000.0,325654000.0,221940000.0,103714000.0
March 2013,3125000.0,18245000.0,40000.0,309568000.0,208621000.0,100947000.0
June 2013,3125000.0,19963000.0,2265000.0,346689000.0,219929000.0,126760000.0
September 2013,3125000.0,20113000.0,1479000.0,345644000.0,217997000.0,127647000.0
December 2013,3125000.0,21212000.0,6143000.0,344183000.0,221610000.0,122573000.0
March 2014,3476000.0,19120000.0,-453000.0,333554000.0,212953000.0,120601000.0
June 2014,3476000.0,20133000.0,1349000.0,334611000.0,212121000.0,122490000.0
September 2014,3476000.0,20123000.0,-7578000.0,319940000.0,207510000.0,112430000.0
December 2014,3476000.0,21669000.0,4542000.0,311084000.0,204687000.0,106633000.0
March 2015,3607000.0,19600000.0,-1408000.0,313100000.0,207018000.0,106082000.0
June 2015,3498000.0,21071000.0,1586000.0,323976000.0,216972000.0,107004000.0
September 2015,3611000.0,19925000.0,-327000.0,312075000.0,208532000.0,103543000.0
December 2015,3424000.0,20675000.0,2759000.0,311300000.0,211457000.0,99678000.0
March 2016,3287000.0,20593000.0,-1245000.0,309510000.0,209015000.0,100495000.0
June 2016,3369000.0,19637000.0,145000.0,298224000.0,200084000.0,98140000.0
September 2016,3296000.0,19992000.0,-1383000.0,302849000.0,205110000.0,97739000.0
December 2016,3562000.0,19425000.0,3707000.0,297550000.0,200695000.0,96855000.0
March 2017,3559000.0,17574000.0,-2048000.0,299796000.0,202528000.0,97268000.0
June 2017,3777000.0,20081000.0,2522000.0,310343000.0,213748000.0,96595000.0
September 2017,3887000.0,20701000.0,2199000.0,315916000.0,226109000.0,89807000.0
December 2017,3320000.0,21594000.0,3173000.0,318949000.0,228700000.0,90249000.0
March 2018,3281000.0,20361000.0,1819000.0,321134000.0,229854000.0,91280000.0
