,NetIncomeLoss,Assets,AssetsCurrent
March 2009,,,
June 2009,,,
September 2009,,,
December 2009,,,
March 2010,10407000.0,,
June 2010,11850000.0,,
September 2010,15083000.0,,
December 2010,15355000.0,829015000.0,322126000.0
March 2011,18724000.0,,
June 2011,13611000.0,833563000.0,326898000.0
September 2011,17211000.0,846327000.0,343369000.0
December 2011,14526000.0,870424000.0,368198000.0
March 2012,12676000.0,874282000.0,371258000.0
June 2012,13555000.0,886193000.0,379872000.0
September 2012,17233000.0,906093000.0,397937000.0
December 2012,15895000.0,920181000.0,414979000.0
March 2013,13805000.0,949823000.0,440686000.0
June 2013,14342000.0,942460000.0,429425000.0
September 2013,19877000.0,975972000.0,439916000.0
December 2013,16589000.0,980725000.0,436928000.0
March 2014,13229000.0,1037304000.0,452310000.0
June 2014,12511000.0,1044589000.0,311014000.0
September 2014,12829000.0,1043002000.0,298836000.0
December 2014,14800000.0,1074123000.0,322525000.0
March 2015,13242000.0,1091853000.0,332147000.0
June 2015,12358000.0,1073625000.0,308139000.0
September 2015,12567000.0,1082291000.0,305593000.0
December 2015,14976000.0,1045329000.0,278942000.0
March 2016,13699000.0,1068048000.0,296266000.0
June 2016,11866000.0,1087566000.0,297278000.0
September 2016,11110000.0,1088355000.0,287230000.0
December 2016,13863000.0,1087447000.0,290857000.0
March 2017,12728000.0,1078976000.0,304450000.0
June 2017,10655000.0,1100246000.0,328731000.0
September 2017,11352000.0,1110837000.0,336096000.0
December 2017,21470000.0,1096526000.0,329311000.0
March 2018,-2791000.0,1059221000.0,305160000.0
June 2018,22461000.0,1070749000.0,317494000.0
September 2018,21142000.0,1084668000.0,324473000.0
December 2018,18152000.0,1080948000.0,322009000.0
March 2019,21269000.0,1312297000.0,327113000.0
June 2019,13711000.0,1314615000.0,321577000.0
September 2019,19461000.0,1307231000.0,351190000.0
December 2019,13770000.0,1286648000.0,341053000.0
March 2020,-26852000.0,1256307000.0,306682000.0
June 2020,28324000.0,1335238000.0,390204000.0
September 2020,12849000.0,1338779000.0,422228000.0
December 2020,27550000.0,1362132000.0,456755000.0
March 2021,21267000.0,1355312000.0,464618000.0
June 2021,104883000.0,1457369000.0,465907000.0
September 2021,-3348000.0,1415798000.0,424829000.0
December 2021,15788000.0,1403396000.0,426638000.0
March 2022,15318000.0,1357011000.0,384020000.0
June 2022,3203000.0,1350469000.0,394781000.0
