,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
June 2011,1861000000.0,452000000.0,181000000.0,,,
September 2011,1778000000.0,351000000.0,181000000.0,,,
December 2011,1797000000.0,696000000.0,181000000.0,24932000000.0,1179000000.0,16135000000.0
March 2012,1794000000.0,339000000.0,218000000.0,24698000000.0,1446000000.0,15847000000.0
June 2012,1740000000.0,311000000.0,178000000.0,25169000000.0,2263000000.0,15640000000.0
September 2012,1724000000.0,249000000.0,212000000.0,24382000000.0,1749000000.0,15397000000.0
December 2012,1685000000.0,267000000.0,241000000.0,23947000000.0,1590000000.0,15141000000.0
March 2013,1606000000.0,269000000.0,264000000.0,23874000000.0,1771000000.0,14912000000.0
June 2013,1674000000.0,270000000.0,246000000.0,23476000000.0,1519000000.0,14731000000.0
September 2013,1695000000.0,262000000.0,218000000.0,23487000000.0,1733000000.0,14500000000.0
December 2013,1700000000.0,261000000.0,236000000.0,23218000000.0,1751000000.0,14259000000.0
March 2014,1669000000.0,285000000.0,253000000.0,23184000000.0,2002000000.0,14042000000.0
June 2014,1660000000.0,274000000.0,256000000.0,22569000000.0,1622000000.0,13826000000.0
September 2014,1670000000.0,271000000.0,245000000.0,23081000000.0,2325000000.0,13628000000.0
December 2014,1727000000.0,256000000.0,,22457000000.0,1846000000.0,
March 2015,1672000000.0,270000000.0,,22492000000.0,2105000000.0,
June 2015,1701000000.0,256000000.0,,22417000000.0,2196000000.0,
September 2015,1715000000.0,266000000.0,,22496000000.0,2388000000.0,
December 2015,1616000000.0,223000000.0,,21470000000.0,1602000000.0,
March 2016,1628000000.0,250000000.0,,21731000000.0,2012000000.0,
June 2016,1621000000.0,235000000.0,,21229000000.0,1651000000.0,
September 2016,1650000000.0,232000000.0,,21271000000.0,1795000000.0,
December 2016,1687000000.0,305000000.0,,21149000000.0,1706000000.0,
March 2017,1582000000.0,244000000.0,,21057000000.0,1744000000.0,
June 2017,1560000000.0,235000000.0,,20893000000.0,1597000000.0,
September 2017,1581000000.0,231000000.0,,20940000000.0,1662000000.0,
December 2017,1514000000.0,215000000.0,,20869000000.0,1769000000.0,
March 2018,1498000000.0,215000000.0,380000000.0,20947000000.0,1938000000.0,
June 2018,1475000000.0,215000000.0,427000000.0,21361000000.0,2474000000.0,
September 2018,1432000000.0,172000000.0,453000000.0,20309000000.0,1545000000.0,
December 2018,1428000000.0,197000000.0,405000000.0,20583000000.0,1846000000.0,
March 2019,1295000000.0,157000000.0,,20680000000.0,1965000000.0,
June 2019,1301000000.0,157000000.0,,20743000000.0,2132000000.0,
September 2019,1291000000.0,131000000.0,,20830000000.0,2253000000.0,
December 2019,,214000000.0,,20999000000.0,2486000000.0,
March 2020,,143000000.0,,19773000000.0,1324000000.0,
June 2020,,139000000.0,,19447000000.0,1041000000.0,
September 2020,,128000000.0,,18854000000.0,541000000.0,
December 2020,,154000000.0,,18659000000.0,500000000.0,
March 2021,,107000000.0,,18505000000.0,493000000.0,
June 2021,,106000000.0,,18408000000.0,471000000.0,
September 2021,,36000000.0,,18793000000.0,889000000.0,
December 2021,,105000000.0,,18370000000.0,490000000.0,
March 2022,,109000000.0,,18828000000.0,961000000.0,
June 2022,,114000000.0,,19296000000.0,1429000000.0,
