,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2016,98699750.0,22413000.0,-28853000.0,,,
June 2016,98699750.0,22413000.0,-28853000.0,,,
September 2016,98699750.0,22413000.0,-28853000.0,,,
December 2016,98699750.0,22413000.0,-28853000.0,,,
March 2017,105638000.0,22708000.0,-19382000.0,,,
June 2017,110866000.0,23767000.0,-12037000.0,,,
September 2017,111716000.0,22522000.0,-14505000.0,,,
December 2017,123664000.0,23431000.0,-6352000.0,,,
March 2018,365072000.0,70870000.0,-270687000.0,,,
June 2018,168403000.0,33773000.0,-36714000.0,,,
September 2018,191729000.0,38404000.0,-52813000.0,,,
December 2018,209667000.0,42921000.0,-66244000.0,,,
March 2019,204380000.0,37183000.0,-45722000.0,,,
June 2019,239158000.0,47517000.0,-68632000.0,,,
September 2019,231535000.0,48758000.0,-46598000.0,,,
December 2019,249173000.0,52094000.0,-47407000.0,,,
March 2020,264838000.0,54234000.0,-47804000.0,,,
June 2020,310229000.0,63791000.0,-64560000.0,,,
September 2020,333562000.0,73362000.0,-58491000.0,,,
December 2020,354215000.0,80135000.0,-72412000.0,,,
March 2021,374573000.0,85416000.0,-8354000.0,,,
June 2021,420675000.0,94651000.0,-25501000.0,,,
September 2021,432846000.0,102603000.0,-5676000.0,,,
December 2021,474552000.0,110692000.0,-30445000.0,,,
March 2022,475502000.0,112227000.0,-27373000.0,,,
June 2022,526570000.0,126532000.0,-45078000.0,,,
