,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2011,12924250.0,1475000.0,-5256250.0,,,
June 2011,12924250.0,1475000.0,-5256250.0,,,
September 2011,12924250.0,1475000.0,-5256250.0,,,
December 2011,12924250.0,1475000.0,-5256250.0,,,
March 2012,14446000.0,1651000.0,-9127000.0,,,
June 2012,14899000.0,1996000.0,-4780000.0,,,
September 2012,15055000.0,2215000.0,-1675000.0,,,
December 2012,15602000.0,2282000.0,-1062000.0,129723000.0,69518000.0,60205000.0
March 2013,15962000.0,2697000.0,-5159000.0,,,
June 2013,16722000.0,2818000.0,-273000.0,133570000.0,75571000.0,57999000.0
September 2013,16572000.0,2833000.0,-2243000.0,194245000.0,137472000.0,56773000.0
December 2013,18137000.0,3289000.0,-5841000.0,190560000.0,136061000.0,54499000.0
March 2014,19081000.0,4331000.0,-7229000.0,183148000.0,129229000.0,53919000.0
June 2014,20131000.0,3982000.0,-5372000.0,187693000.0,134615000.0,53078000.0
September 2014,20428000.0,4270000.0,-5474000.0,178289000.0,126042000.0,52247000.0
December 2014,21362000.0,4409000.0,-5414000.0,178005000.0,126317000.0,51688000.0
March 2015,23033000.0,4951000.0,-6950000.0,176086000.0,122441000.0,53645000.0
June 2015,23139000.0,4761000.0,-5240000.0,177039000.0,122310000.0,54729000.0
September 2015,46280000.0,5147000.0,-28622000.0,155548000.0,121726000.0,33822000.0
December 2015,-54790000.0,5312000.0,-2418000.0,168124000.0,134386000.0,33738000.0
March 2016,26712000.0,5843000.0,-11074000.0,147438000.0,113680000.0,33758000.0
June 2016,22831000.0,5045000.0,-5855000.0,142296000.0,110200000.0,32096000.0
September 2016,11336000.0,1565000.0,-3617000.0,140818000.0,110587000.0,30231000.0
December 2016,-10535000.0,-5492000.0,-401000.0,154225000.0,124592000.0,29633000.0
March 2017,26201000.0,2425000.0,-6860000.0,126420000.0,98811000.0,27609000.0
June 2017,26553000.0,2109000.0,-2300000.0,137943000.0,112627000.0,25316000.0
September 2017,15904000.0,2116000.0,12294000.0,141851000.0,128033000.0,13818000.0
December 2017,-7068000.0,1936000.0,-907000.0,150428000.0,138107000.0,12321000.0
March 2018,15400000.0,2308000.0,-6101000.0,133941000.0,123192000.0,10749000.0
June 2018,15307000.0,2305000.0,-3121000.0,147588000.0,128512000.0,19076000.0
September 2018,13133000.0,2432000.0,-1581000.0,161675000.0,142032000.0,19643000.0
December 2018,15607000.0,2880000.0,1437000.0,174706000.0,155427000.0,19279000.0
March 2019,16477000.0,2855000.0,-4333000.0,171141000.0,127208000.0,43933000.0
June 2019,17393000.0,2739000.0,-1484000.0,221802000.0,178663000.0,43139000.0
September 2019,16802000.0,2936000.0,-2801000.0,225335000.0,184034000.0,41301000.0
December 2019,,2610000.0,-389000.0,256850000.0,216086000.0,40764000.0
