,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2009,1282750.0,-4985500.0,,
June 2009,1282750.0,-4985500.0,,
September 2009,1282750.0,-4985500.0,,
December 2009,1282750.0,-4985500.0,,
March 2010,2188500.0,-9392000.0,,
June 2010,2188500.0,-9392000.0,,
September 2010,3341000.0,-7974000.0,,
December 2010,5207000.0,-8502000.0,298660000.0,182060000.0
March 2011,3991000.0,-12501000.0,,
June 2011,4635000.0,-19803000.0,,
September 2011,5009000.0,4788000.0,455368000.0,157481000.0
December 2011,6105000.0,393000.0,498180000.0,151525000.0
March 2012,7031000.0,-24882000.0,486796000.0,143681000.0
