,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2011,3256000.0,1901000.0,,,
June 2011,3256000.0,1901000.0,,,
September 2011,3256000.0,1901000.0,,,
December 2011,3256000.0,1901000.0,,,
March 2012,3280377.0,873000.0,,,
June 2012,3325613.0,2651037.0,,,
September 2012,3309493.0,955689.0,,,
December 2012,3751517.0,6550000.0,115857690.0,29409490.0,
March 2013,3429000.0,-525000.0,,,
June 2013,11644388.0,-2426000.0,345506734.0,113968686.0,
September 2013,6597000.0,-3985117.0,431466317.0,201184269.0,
December 2013,8007612.0,2639000.0,446648000.0,207651000.0,
March 2014,6881000.0,248000.0,442188000.0,201290000.0,
June 2014,8241000.0,5318000.0,455891000.0,114916000.0,
September 2014,8353000.0,663000.0,509402000.0,171363000.0,
December 2014,8133000.0,4330000.0,518397000.0,185841000.0,
March 2015,8584000.0,2462000.0,518240000.0,188494000.0,
June 2015,9325000.0,3431000.0,530230000.0,203526000.0,
September 2015,8907000.0,2910000.0,539044000.0,214399000.0,
December 2015,9221000.0,4934000.0,551150000.0,216866000.0,
March 2016,9256000.0,2700000.0,540210000.0,208351000.0,
June 2016,9520000.0,5029000.0,516863000.0,186740000.0,
September 2016,8999000.0,4349000.0,520703000.0,191468000.0,
December 2016,10558000.0,5922000.0,530441000.0,203515000.0,
March 2017,9492000.0,2745000.0,527514000.0,204436000.0,
June 2017,9843000.0,5181000.0,533679000.0,199173000.0,
September 2017,9510000.0,682000.0,525770000.0,184061000.0,
December 2017,10592000.0,-22044000.0,497886000.0,166715000.0,
March 2018,10584000.0,-7559000.0,490398000.0,152030000.0,
June 2018,11108000.0,-5106000.0,491321000.0,148092000.0,
September 2018,11095000.0,-1054000.0,497403000.0,147154000.0,
December 2018,11712000.0,2813000.0,501267000.0,144824000.0,
March 2019,10901000.0,-1686000.0,496872000.0,134861000.0,
June 2019,10813000.0,-2358000.0,488027000.0,130953000.0,
September 2019,11869000.0,-3169000.0,486911000.0,134287000.0,
December 2019,11178000.0,3846000.0,492787000.0,145740000.0,
March 2020,11233000.0,-9428000.0,487031000.0,148838000.0,
June 2020,10208000.0,-6682000.0,481002000.0,156385000.0,
September 2020,10819000.0,5297000.0,492671000.0,169209000.0,24272000.0
December 2020,12386000.0,9578000.0,501845000.0,188968000.0,
March 2021,11391000.0,33358000.0,743007000.0,246538000.0,
June 2021,24908000.0,-6286000.0,622469000.0,132914000.0,
September 2021,31164000.0,-14801000.0,603871000.0,118605000.0,
December 2021,26350000.0,-1208000.0,599911000.0,126364000.0,
March 2022,30658000.0,-13228000.0,586533000.0,117250000.0,
June 2022,25911000.0,-3911000.0,590523000.0,115612000.0,
