,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
December 2009,1977063.5,4213379.0,,
March 2010,1977063.5,4213379.0,,
June 2010,2285371.0,4298895.0,,
September 2010,3086645.0,4869507.0,,
December 2010,2360936.0,4364210.0,103316530.0,22185343.0
March 2011,3718177.0,3787303.0,,
June 2011,3781799.0,8161861.0,,
September 2011,3319723.0,11321853.0,165202889.0,92916548.0
December 2011,5037051.0,6302215.0,187143167.0,110921000.0
March 2012,4133086.0,13091887.0,214579440.0,137060616.0
June 2012,3551660.0,-4196114.0,220070467.0,141347045.0
