,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2018,89269.25,-89223.25,,
June 2018,89269.25,-89223.25,,
September 2018,89269.25,-89223.25,,
December 2018,89269.25,-89223.25,859211.0,676680.0
March 2019,131826.0,-355762.0,,
June 2019,87177.0,-537423.0,,
September 2019,152404.0,-514247.0,,
December 2019,244216.0,-563985.0,664670.0,424614.0
March 2020,157636.0,-365647.0,475344.0,254456.0
June 2020,95707.0,-577045.0,352681.0,135505.0
September 2020,87465.0,-433900.0,583359.0,394297.0
December 2020,76192.0,-216547.0,687649.0,495171.0
March 2021,69791.0,-492402.0,880788.0,701575.0
June 2021,226742.0,-1481441.0,10274540.0,10103783.0
September 2021,66470.0,-1287081.0,8841053.0,8507341.0
December 2021,175681.0,-1559656.0,7597279.0,7229097.0
March 2022,209362.0,-1329750.0,6619847.0,6204331.0
June 2022,113376.0,-1256670.0,5389729.0,5002860.0
