,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2017,3609500.0,3096000.0,-2965500.0,,
June 2017,3609500.0,3096000.0,-2965500.0,,
September 2017,3609500.0,3096000.0,-2965500.0,,
December 2017,3609500.0,3096000.0,-2965500.0,,
March 2018,6087000.0,5202000.0,-5737000.0,,
June 2018,7571000.0,6432000.0,-6995000.0,,
September 2018,13626000.0,12538000.0,-13052000.0,,
December 2018,9133000.0,7577000.0,-8562000.0,96541000.0,90667000.0
March 2019,10094000.0,7996000.0,-9569000.0,,
June 2019,11235000.0,8859000.0,-10656000.0,133358000.0,122632000.0
September 2019,11623000.0,8923000.0,-10969000.0,122331000.0,112161000.0
December 2019,11319000.0,8541000.0,-10781000.0,113001000.0,101654000.0
March 2020,12478000.0,9026000.0,-12043000.0,101791000.0,89464000.0
June 2020,12590000.0,8596000.0,-12391000.0,184510000.0,173950000.0
September 2020,13963000.0,10025000.0,-4926000.0,301384000.0,281337000.0
December 2020,15851000.0,12051000.0,-5135000.0,298269000.0,288605000.0
March 2021,16382000.0,11566000.0,-9021000.0,326097000.0,308158000.0
June 2021,19807000.0,14979000.0,-10947000.0,328401000.0,279789000.0
September 2021,20689000.0,15503000.0,-11582000.0,399444000.0,268963000.0
December 2021,21331000.0,16110000.0,-18212000.0,381347000.0,250996000.0
March 2022,25579000.0,19656000.0,-14013000.0,358867000.0,256049000.0
June 2022,28350000.0,22796000.0,-22056000.0,338007000.0,272189000.0
