,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
September 2009,45442750.0,2700750.0,,
December 2009,45442750.0,2700750.0,,
March 2010,45442750.0,2700750.0,,
June 2010,45442750.0,2700750.0,636751000.0,
September 2010,47340000.0,456000.0,,
December 2010,48997000.0,876000.0,,
March 2011,46869000.0,3306000.0,,
June 2011,47961000.0,284000.0,626312000.0,395281000.0
September 2011,45968000.0,-146000.0,596064000.0,370721000.0
December 2011,48597000.0,3197000.0,590058000.0,366324000.0
March 2012,47650000.0,2506000.0,596748000.0,374462000.0
June 2012,45933000.0,6077000.0,595516000.0,378690000.0
September 2012,48238000.0,4961000.0,604994000.0,387743000.0
December 2012,49006000.0,4179000.0,613317000.0,393160000.0
March 2013,50358000.0,3678000.0,626131000.0,405972000.0
June 2013,52729000.0,7061000.0,644519000.0,428899000.0
September 2013,54217000.0,9183000.0,657493000.0,441366000.0
December 2013,56664000.0,9222000.0,687912000.0,468622000.0
March 2014,52578000.0,7208000.0,695819000.0,474555000.0
June 2014,57268000.0,7848000.0,722146000.0,499792000.0
September 2014,58888000.0,7996000.0,717864000.0,494410000.0
December 2014,43422000.0,2677000.0,275537000.0,168593000.0
March 2015,38508000.0,4882000.0,272002000.0,162719000.0
June 2015,25435000.0,4745000.0,266129000.0,151553000.0
September 2015,40171000.0,5622000.0,256540000.0,142261000.0
December 2015,41236000.0,6502000.0,255513000.0,140996000.0
March 2016,38763000.0,2757000.0,265205000.0,150278000.0
June 2016,42809000.0,6275000.0,273570000.0,159642000.0
September 2016,43227000.0,10998000.0,278079000.0,162957000.0
December 2016,42728000.0,8717000.0,284463000.0,169896000.0
March 2017,40106000.0,7231000.0,286513000.0,174457000.0
June 2017,42413000.0,10560000.0,313747000.0,202809000.0
September 2017,43632000.0,10957000.0,315994000.0,202597000.0
December 2017,45415000.0,7378000.0,317405000.0,191267000.0
March 2018,39245000.0,5850000.0,308080000.0,182736000.0
June 2018,42091000.0,10254000.0,330168000.0,206567000.0
September 2018,52179000.0,10876000.0,325608000.0,199986000.0
December 2018,51491000.0,9405000.0,340294000.0,209760000.0
March 2019,47508000.0,7954000.0,340514000.0,205031000.0
June 2019,52962000.0,11109000.0,364666000.0,229585000.0
September 2019,50914000.0,11384000.0,382749000.0,225976000.0
December 2019,49719000.0,11039000.0,382679000.0,224957000.0
March 2020,45606000.0,9451000.0,381442000.0,224008000.0
June 2020,41646000.0,9180000.0,386267000.0,232398000.0
September 2020,41689000.0,5386000.0,377723000.0,224575000.0
December 2020,45967000.0,-838000.0,464100000.0,173687000.0
March 2021,44930000.0,-4529000.0,446274000.0,159687000.0
June 2021,49194000.0,7397000.0,444595000.0,159347000.0
September 2021,50159000.0,-5049000.0,443127000.0,164847000.0
December 2021,51921000.0,-21314000.0,411916000.0,164666000.0
March 2022,48783000.0,6295000.0,448602000.0,198452000.0
June 2022,51428000.0,4354000.0,461278000.0,219141000.0
