,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2007,59500000.0,361000000.0,641000000.0,,,
June 2007,59500000.0,361000000.0,641000000.0,,,
September 2007,59500000.0,361000000.0,641000000.0,,,
December 2007,59500000.0,361000000.0,641000000.0,,,
March 2008,63000000.0,321000000.0,303000000.0,,,
June 2008,61000000.0,298000000.0,546000000.0,,,
September 2008,61000000.0,275000000.0,268000000.0,,,
December 2008,61000000.0,273000000.0,-1191000000.0,37822000000.0,8150000000.0,
March 2009,41000000.0,244000000.0,-497000000.0,,,
June 2009,38000000.0,240000000.0,-454000000.0,37648000000.0,7459000000.0,
September 2009,39000000.0,234000000.0,77000000.0,38099000000.0,7032000000.0,
December 2009,51000000.0,291000000.0,-277000000.0,38472000000.0,7022000000.0,248000000.0
March 2010,39000000.0,239000000.0,-201000000.0,37835000000.0,6619000000.0,
June 2010,45000000.0,208000000.0,136000000.0,,,
September 2010,40000000.0,232000000.0,61000000.0,38370000000.0,6519000000.0,
December 2010,50000000.0,282000000.0,258000000.0,39293000000.0,6869000000.0,274000000.0
March 2011,43000000.0,245000000.0,308000000.0,40336000000.0,7209000000.0,
June 2011,46000000.0,253000000.0,322000000.0,41466000000.0,7868000000.0,
September 2011,47000000.0,261000000.0,172000000.0,39598000000.0,7670000000.0,
December 2011,48000000.0,268000000.0,-191000000.0,40120000000.0,7713000000.0,
March 2012,43000000.0,241000000.0,94000000.0,40703000000.0,7883000000.0,
June 2012,47000000.0,245000000.0,-2000000.0,39498000000.0,7767000000.0,
September 2012,51000000.0,234000000.0,-143000000.0,40191000000.0,7775000000.0,
December 2012,56000000.0,277000000.0,242000000.0,40179000000.0,7700000000.0,
March 2013,45000000.0,251000000.0,149000000.0,40106000000.0,7768000000.0,
June 2013,46000000.0,254000000.0,-119000000.0,38551000000.0,7237000000.0,
September 2013,44000000.0,248000000.0,24000000.0,38229000000.0,7049000000.0,
December 2013,57000000.0,255000000.0,-2339000000.0,35742000000.0,6969000000.0,
March 2014,51000000.0,236000000.0,-178000000.0,35605000000.0,6765000000.0,
June 2014,50000000.0,245000000.0,138000000.0,36309000000.0,7387000000.0,
September 2014,57000000.0,243000000.0,149000000.0,37122000000.0,9689000000.0,
December 2014,60000000.0,271000000.0,159000000.0,37399000000.0,8269000000.0,
March 2015,55000000.0,232000000.0,195000000.0,35694000000.0,7722000000.0,
June 2015,68000000.0,224000000.0,140000000.0,36587000000.0,7829000000.0,
September 2015,55000000.0,261000000.0,44000000.0,36587000000.0,8592000000.0,
December 2015,-9000000.0,48000000.0,-701000000.0,36528000000.0,7953000000.0,
March 2016,42000000.0,260000000.0,16000000.0,36140000000.0,7665000000.0,
June 2016,39000000.0,286000000.0,135000000.0,36139000000.0,8093000000.0,
September 2016,30000000.0,229000000.0,166000000.0,37448000000.0,9368000000.0,
December 2016,19000000.0,149000000.0,-1258000000.0,20038000000.0,5892000000.0,
March 2017,28000000.0,221000000.0,322000000.0,20157000000.0,6710000000.0,
June 2017,30000000.0,204000000.0,212000000.0,19106000000.0,6033000000.0,
September 2017,25000000.0,155000000.0,119000000.0,19237000000.0,6148000000.0,
December 2017,28000000.0,151000000.0,-727000000.0,18718000000.0,6378000000.0,
March 2018,23000000.0,172000000.0,143000000.0,18219000000.0,5895000000.0,
June 2018,29000000.0,158000000.0,120000000.0,18219000000.0,6075000000.0,
September 2018,25000000.0,134000000.0,161000000.0,18327000000.0,6132000000.0,
December 2018,26000000.0,140000000.0,218000000.0,18693000000.0,6581000000.0,
March 2019,22000000.0,178000000.0,187000000.0,18361000000.0,6053000000.0,
June 2019,17000000.0,178000000.0,-121000000.0,17913000000.0,6018000000.0,
September 2019,6000000.0,89000000.0,95000000.0,17484000000.0,5908000000.0,
December 2019,25000000.0,259000000.0,309000000.0,17578000000.0,5842000000.0,
March 2020,15000000.0,169000000.0,215000000.0,18465000000.0,6948000000.0,
June 2020,4000000.0,74000000.0,-96000000.0,11363000000.0,3702000000.0,
September 2020,5000000.0,66000000.0,36000000.0,11339000000.0,3600000000.0,
December 2020,-7000000.0,-32000000.0,106000000.0,11443000000.0,3672000000.0,
March 2021,5000000.0,65000000.0,80000000.0,10971000000.0,3328000000.0,
June 2021,4000000.0,55000000.0,74000000.0,10379000000.0,2799000000.0,
September 2021,4000000.0,70000000.0,27000000.0,10357000000.0,2820000000.0,
December 2021,4000000.0,61000000.0,77000000.0,10219000000.0,2737000000.0,
March 2022,7000000.0,69000000.0,131000000.0,10129000000.0,2782000000.0,
June 2022,9000000.0,83000000.0,147000000.0,10052000000.0,2837000000.0,
