,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2009,,30100000.0,,,
June 2009,,30100000.0,,,
September 2009,,30100000.0,,,
December 2009,,30100000.0,,,
March 2010,,36400000.0,,,
June 2010,,36400000.0,,,
September 2010,,40200000.0,,,
December 2010,,22000000.0,3386000000.0,528100000.0,
March 2011,,44300000.0,,,
June 2011,,18400000.0,3294600000.0,450000000.0,
September 2011,,35300000.0,3262000000.0,425100000.0,
December 2011,,27900000.0,3427500000.0,497800000.0,
March 2012,,42900000.0,3352500000.0,411000000.0,
June 2012,,23400000.0,3344200000.0,387800000.0,
September 2012,,43200000.0,3377400000.0,388600000.0,
December 2012,,25300000.0,3521900000.0,503500000.0,
March 2013,335125000.0,45400000.0,3926600000.0,429500000.0,
June 2013,335125000.0,26700000.0,3943200000.0,415800000.0,
September 2013,335125000.0,37700000.0,3943900000.0,392600000.0,
December 2013,335125000.0,28100000.0,3951600000.0,442100000.0,
March 2014,356500000.0,51100000.0,4039200000.0,418300000.0,
June 2014,356500000.0,17900000.0,4096600000.0,408500000.0,
September 2014,356500000.0,42900000.0,4129700000.0,363400000.0,
December 2014,356500000.0,28800000.0,4269300000.0,418000000.0,3860700000.0
March 2015,313800000.0,39800000.0,4267500000.0,373400000.0,
June 2015,313800000.0,23400000.0,4354900000.0,371100000.0,
September 2015,313800000.0,51000000.0,4439300000.0,354700000.0,4084600000.0
December 2015,313800000.0,11000000.0,4505100000.0,393300000.0,4111800000.0
March 2016,,44500000.0,4479500000.0,348100000.0,4131400000.0
June 2016,,26300000.0,4568600000.0,354300000.0,4214300000.0
September 2016,,64700000.0,4629000000.0,361000000.0,4268000000.0
December 2016,,20200000.0,4808200000.0,407900000.0,4400300000.0
March 2017,,39300000.0,4562100000.0,362000000.0,4200100000.0
June 2017,,30700000.0,4664900000.0,397600000.0,4267300000.0
September 2017,,60900000.0,4695000000.0,367400000.0,4327600000.0
December 2017,,24000000.0,4748700000.0,390000000.0,4358700000.0
March 2018,,49800000.0,4772100000.0,374800000.0,4397300000.0
June 2018,,42700000.0,4920200000.0,365400000.0,4554800000.0
September 2018,,57000000.0,5006700000.0,366800000.0,4639900000.0
December 2018,,23300000.0,5217700000.0,406200000.0,4811500000.0
March 2019,,40900000.0,5168600000.0,349000000.0,4819600000.0
June 2019,,41500000.0,5304200000.0,390200000.0,4914000000.0
September 2019,,55000000.0,5457100000.0,357500000.0,5099600000.0
December 2019,,47300000.0,5641600000.0,432000000.0,5209600000.0
March 2020,,68200000.0,5619200000.0,368700000.0,5250500000.0
June 2020,,47700000.0,5696500000.0,360400000.0,5336100000.0
September 2020,,76300000.0,5812200000.0,353600000.0,5458600000.0
December 2020,,29400000.0,5933900000.0,365000000.0,5568900000.0
March 2021,,69300000.0,5961300000.0,363000000.0,5598300000.0
June 2021,,60200000.0,6022700000.0,362100000.0,5660600000.0
September 2021,,71900000.0,6130100000.0,404000000.0,5726100000.0
December 2021,,29700000.0,6235700000.0,442500000.0,5793200000.0
March 2022,,76600000.0,6224500000.0,405200000.0,5819300000.0
June 2022,,56600000.0,6424200000.0,490700000.0,5933500000.0
