,NetIncomeLoss,Assets
March 2008,42113000.0,
June 2008,42113000.0,
September 2008,42113000.0,
December 2008,42113000.0,
March 2009,42725000.0,
June 2009,-17341000.0,
September 2009,15994000.0,
December 2009,-173237000.0,22874142000.0
March 2010,-26389000.0,
June 2010,-2779000.0,22760059000.0
September 2010,14304000.0,22525286000.0
December 2010,14008000.0,21785596000.0
March 2011,22853000.0,21473565000.0
June 2011,34382000.0,22048475000.0
September 2011,41339000.0,21902649000.0
December 2011,41125000.0,21924217000.0
March 2012,42633000.0,21913670000.0
June 2012,43317000.0,22081100000.0
September 2012,46395000.0,22738354000.0
December 2012,46628000.0,23487735000.0
March 2013,47388000.0,23277768000.0
June 2013,47888000.0,23616944000.0
September 2013,45658000.0,23688675000.0
December 2013,47758000.0,24226920000.0
March 2014,45199000.0,24806197000.0
June 2014,46365000.0,25727786000.0
September 2014,50207000.0,25653822000.0
December 2014,48738000.0,26821774000.0
March 2015,46672000.0,27068740000.0
June 2015,49400000.0,27185145000.0
September 2015,49438000.0,27467243000.0
December 2015,42791000.0,27711835000.0
March 2016,42534000.0,28178867000.0
June 2016,49091000.0,29038699000.0
September 2016,53816000.0,29152764000.0
December 2016,54833000.0,29139315000.0
March 2017,56270000.0,29109857000.0
June 2017,57983000.0,29769025000.0
September 2017,65001000.0,30064547000.0
December 2017,50010000.0,30483594000.0
March 2018,69456000.0,33366505000.0
June 2018,89192000.0,33652647000.0
September 2018,85929000.0,33489002000.0
December 2018,88985000.0,33615122000.0
March 2019,86686000.0,33700866000.0
June 2019,84661000.0,33272628000.0
September 2019,83339000.0,32596460000.0
December 2019,72104000.0,32386478000.0
March 2020,45838000.0,33908056000.0
June 2020,148718000.0,35501464000.0
September 2020,45214000.0,34698746000.0
December 2020,67001000.0,33419783000.0
March 2021,94301000.0,34575255000.0
June 2021,91007000.0,34152625000.0
September 2021,88809000.0,34439666000.0
December 2021,76877000.0,35104253000.0
March 2022,74262000.0,34955900000.0
June 2022,86824000.0,37235990000.0
