,OperatingExpenses,Assets,AssetsCurrent
March 2010,1955396.0,,
June 2010,1469794.0,,
September 2010,,,
December 2010,,17579435.0,4056944.0
March 2011,2450969.0,,
June 2011,2119001.0,16200739.0,3672994.0
