,NetIncomeLoss,Assets,AssetsCurrent
March 2019,-9542481.0,,
June 2019,-9542481.0,,
September 2019,-1000.0,,
December 2019,293962.0,252271455.0,1704097.0
March 2020,561178.0,253066164.0,1548345.0
June 2020,-72016.0,253005301.0,1444179.0
September 2020,9840000.0,252533360.0,1257133.0
December 2020,-10175010.0,139827000.0,139218000.0
March 2021,204737.0,251981154.0,846922.0
June 2021,-8103000.0,190037000.0,188926000.0
September 2021,13740000.0,176408000.0,175065000.0
December 2021,15364263.0,166162000.0,164439000.0
March 2022,-5558000.0,144152000.0,140890000.0
June 2022,-9733000.0,141209000.0,137835000.0
