,NetIncomeLoss,Assets
March 2018,4880500.0,
June 2018,4880500.0,
September 2018,4880500.0,
December 2018,4880500.0,
March 2019,8451000.0,
June 2019,6391000.0,
September 2019,5786000.0,
December 2019,10657000.0,919034000.0
March 2020,9606000.0,
June 2020,3720000.0,1049932000.0
September 2020,69448000.0,1364389000.0
December 2020,7995000.0,1369783000.0
March 2021,6791000.0,1356047000.0
June 2021,2126000.0,1405189000.0
September 2021,6518000.0,1452438000.0
December 2021,3895000.0,1503015000.0
March 2022,12340000.0,1494714000.0
June 2022,5491000.0,1511280000.0
