,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2009,9829500.0,4476500.0,4137750.0,,,,
June 2009,9829500.0,4476500.0,4137750.0,,,,
September 2009,9829500.0,4476500.0,4137750.0,,,,
December 2009,9829500.0,4476500.0,4137750.0,,,,
March 2010,8263500.0,3629500.0,4566000.0,5500.0,,,
June 2010,8263500.0,3629500.0,4566000.0,5500.0,,,
September 2010,7461000.0,3699000.0,3389000.0,5500.0,,,
December 2010,8149000.0,3997000.0,3481000.0,5500.0,68392000.0,64781000.0,
March 2011,8706000.0,3827000.0,4839000.0,-758000.0,,,
June 2011,8888000.0,3719000.0,5242000.0,-101000.0,,,
September 2011,7579000.0,3366000.0,4158000.0,626000.0,72306000.0,69362000.0,
December 2011,7249000.0,3060000.0,4119000.0,2113000.0,74384000.0,70621000.0,
March 2012,8105000.0,3157000.0,4905000.0,3499000.0,80800000.0,75888000.0,
June 2012,8152000.0,3291000.0,4719000.0,4820000.0,,,
September 2012,7752000.0,3203000.0,4498000.0,4993000.0,93743000.0,88879000.0,
December 2012,9904000.0,3600000.0,4477000.0,23899000.0,124260000.0,102598000.0,3898000.0
March 2013,8124000.0,3364000.0,4794000.0,4731000.0,126467000.0,108000000.0,4953000.0
June 2013,7616000.0,3184000.0,4404000.0,4552000.0,133080000.0,113832000.0,5799000.0
September 2013,7235000.0,3396000.0,3812000.0,4824000.0,141042000.0,121913000.0,6265000.0
December 2013,7635000.0,3370000.0,4015000.0,6822000.0,151164000.0,133783000.0,7064000.0
March 2014,8000000.0,3596000.0,4329000.0,6255000.0,159313000.0,141804000.0,7582000.0
June 2014,8010000.0,3337000.0,4661000.0,4696000.0,165406000.0,147116000.0,8497000.0
September 2014,7847000.0,3349000.0,4498000.0,1761000.0,167961000.0,150400000.0,8679000.0
December 2014,8752000.0,3782000.0,4969000.0,5750000.0,177438000.0,159420000.0,8832000.0
March 2015,8544000.0,4088000.0,4456000.0,5967000.0,186277000.0,167291000.0,9895000.0
June 2015,9653000.0,4437000.0,5216000.0,2149000.0,191809000.0,170642000.0,10356000.0
September 2015,10927000.0,5173000.0,5665000.0,1494000.0,192060000.0,165341000.0,11362000.0
December 2015,10589000.0,5398000.0,5084000.0,2797000.0,191769000.0,163251000.0,11325000.0
March 2016,11552000.0,6311000.0,5124000.0,2062000.0,198217000.0,162200000.0,13236000.0
June 2016,12271000.0,7060000.0,5094000.0,2214000.0,202233000.0,161736000.0,16076000.0
September 2016,12671000.0,7017000.0,5548000.0,1984000.0,214086000.0,167720000.0,
December 2016,13553000.0,7171000.0,6290000.0,2925000.0,222329000.0,170279000.0,
March 2017,13273000.0,7282000.0,5899000.0,517000.0,227619000.0,171755000.0,
June 2017,13563000.0,7276000.0,6195000.0,189000.0,227057000.0,171849000.0,
September 2017,13662000.0,7875000.0,5680000.0,590000.0,221970000.0,160284000.0,
December 2017,13662000.0,7645000.0,5910000.0,-2634000.0,224176000.0,163900000.0,
March 2018,13729000.0,7245000.0,6375000.0,-424000.0,226540000.0,166612000.0,
June 2018,13127000.0,7100000.0,5919000.0,-2096000.0,225772000.0,163495000.0,
September 2018,12370000.0,6755000.0,5507000.0,-2082000.0,227659000.0,160422000.0,
December 2018,13717000.0,6898000.0,6133000.0,-3114000.0,225905000.0,157221000.0,
March 2019,15457000.0,8246000.0,7011000.0,-2691000.0,232685000.0,153488000.0,
June 2019,14406000.0,7312000.0,6940000.0,-710000.0,229671000.0,148041000.0,
September 2019,14599000.0,8435000.0,5990000.0,-687000.0,229347000.0,142841000.0,
December 2019,,8754000.0,6358000.0,-1330000.0,239544000.0,147576000.0,
March 2020,,8590000.0,7895000.0,-528000.0,239357000.0,149376000.0,
June 2020,,7754000.0,7737000.0,-3652000.0,233696000.0,140734000.0,
September 2020,,8328000.0,8420000.0,-2734000.0,310608000.0,218067000.0,
December 2020,,9982000.0,8625000.0,-33449000.0,287580000.0,193380000.0,
March 2021,,10841000.0,9464000.0,-7597000.0,271131000.0,178446000.0,
June 2021,,11064000.0,9410000.0,-4484000.0,273670000.0,182037000.0,
September 2021,,10657000.0,9609000.0,-2407000.0,275224000.0,185209000.0,
December 2021,,11218000.0,9166000.0,-7000000.0,273768000.0,188507000.0,
March 2022,,14089000.0,10839000.0,-4150000.0,265577000.0,180852000.0,
June 2022,,13374000.0,9770000.0,-1147000.0,249167000.0,163775000.0,
