,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
September 2012,104225000.0,49850000.0,,
December 2012,104225000.0,49850000.0,,
March 2013,104225000.0,49850000.0,,
June 2013,104225000.0,49850000.0,2436800000.0,
September 2013,105100000.0,53700000.0,,
December 2013,105400000.0,52700000.0,,
March 2014,96100000.0,69600000.0,,
June 2014,105200000.0,51900000.0,2587200000.0,907100000.0
September 2014,112400000.0,39100000.0,2470300000.0,824900000.0
December 2014,105900000.0,42400000.0,2515200000.0,892100000.0
March 2015,105500000.0,56300000.0,2509300000.0,906400000.0
June 2015,107300000.0,40700000.0,2518500000.0,885200000.0
September 2015,97400000.0,59000000.0,2488500000.0,878700000.0
December 2015,105800000.0,68200000.0,2516000000.0,917100000.0
March 2016,125000000.0,53800000.0,2672800000.0,1023700000.0
June 2016,120300000.0,58300000.0,2365000000.0,738700000.0
September 2016,113700000.0,76900000.0,2379600000.0,765700000.0
December 2016,110900000.0,82700000.0,2444900000.0,861700000.0
March 2017,117400000.0,77300000.0,2557100000.0,963300000.0
June 2017,135700000.0,58700000.0,2883100000.0,1278800000.0
September 2017,113700000.0,81300000.0,2937900000.0,1328700000.0
December 2017,122200000.0,104000000.0,2690000000.0,1046200000.0
March 2018,121700000.0,96100000.0,2697900000.0,1045800000.0
June 2018,118200000.0,99400000.0,3008400000.0,1367300000.0
September 2018,98300000.0,90300000.0,3090900000.0,812000000.0
December 2018,115100000.0,89000000.0,3017100000.0,767100000.0
March 2019,123800000.0,99800000.0,3165800000.0,898800000.0
June 2019,107500000.0,-155000000.0,2999000000.0,987100000.0
September 2019,107900000.0,82000000.0,3058900000.0,1002800000.0
December 2019,90900000.0,22300000.0,2935900000.0,851800000.0
March 2020,105800000.0,57600000.0,2964800000.0,869800000.0
June 2020,125300000.0,45600000.0,2854100000.0,685600000.0
September 2020,112200000.0,55700000.0,2915700000.0,746200000.0
December 2020,85000000.0,68300000.0,2935400000.0,1199500000.0
March 2021,90200000.0,860900000.0,3321800000.0,1562500000.0
June 2021,73500000.0,49400000.0,2712600000.0,562300000.0
September 2021,97600000.0,71700000.0,2635100000.0,476700000.0
December 2021,99100000.0,63700000.0,2836500000.0,480400000.0
March 2022,98600000.0,66100000.0,2882600000.0,507500000.0
