,NetIncomeLoss,Assets
December 2007,13622500.0,
March 2008,13622500.0,
June 2008,13622500.0,
September 2008,13622500.0,
December 2008,8624500.0,
March 2009,8624500.0,
June 2009,10036000.0,
September 2009,-12890000.0,10598840000.0
December 2009,8926000.0,
March 2010,2922000.0,
June 2010,10237000.0,10940202000.0
September 2010,-10747000.0,11076027000.0
December 2010,-7348000.0,11064672000.0
March 2011,2224000.0,10885060000.0
June 2011,5985000.0,10877541000.0
September 2011,8479000.0,10892948000.0
December 2011,8459000.0,11058126000.0
March 2012,1022000.0,11286768000.0
June 2012,892000.0,11494997000.0
September 2012,1106000.0,11518125000.0
December 2012,11153000.0,11379628000.0
March 2013,12790000.0,11121761000.0
June 2013,16247000.0,11136540000.0
September 2013,15769000.0,11269346000.0
December 2013,16024000.0,11381447000.0
March 2014,16385000.0,11534441000.0
June 2014,17631000.0,11716018000.0
September 2014,15851000.0,11803195000.0
December 2014,16644000.0,12067843000.0
March 2015,15666000.0,12133694000.0
June 2015,17258000.0,12259506000.0
September 2015,23023000.0,12368886000.0
December 2015,17851000.0,12390639000.0
March 2016,19276000.0,12466565000.0
June 2016,20620000.0,12624350000.0
September 2016,22806000.0,12906062000.0
December 2016,19610000.0,13189875000.0
March 2017,23461000.0,13406192000.0
June 2017,22788000.0,13525579000.0
September 2017,23018000.0,13692563000.0
December 2017,19613000.0,13887880000.0
March 2018,23314000.0,13956028000.0
June 2018,20875000.0,13936593000.0
September 2018,21605000.0,14137331000.0
December 2018,20333000.0,14238678000.0
March 2019,20130000.0,14206627000.0
June 2019,18257000.0,14371739000.0
September 2019,21517000.0,14542356000.0
December 2019,25642000.0,14806191000.0
March 2020,17257000.0,15002343000.0
June 2020,26840000.0,14834743000.0
September 2020,13578000.0,14642221000.0
December 2020,25002000.0,14572833000.0
March 2021,23009000.0,14464784000.0
June 2021,15981000.0,14236701000.0
September 2021,17015000.0,14057450000.0
December 2021,16140000.0,14132511000.0
March 2022,15845000.0,14580889000.0
June 2022,17147000.0,15405209000.0
