,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2019,13488500.0,7899000.0,,,
June 2019,13488500.0,7899000.0,,,
September 2019,12950000.0,7764000.0,,,
December 2019,19451000.0,13221000.0,,532809000.0,80809000.0
March 2020,87666000.0,8667000.0,-78310000.0,,
June 2020,35545000.0,20017000.0,-25548000.0,,
September 2020,31448000.0,14231000.0,-38519000.0,1403080000.0,187791000.0
December 2020,34307000.0,17650000.0,-39714000.0,1428230000.0,126691000.0
March 2021,34259000.0,15389000.0,-7579000.0,1490457000.0,115845000.0
June 2021,39990000.0,18866000.0,-34522000.0,1741361000.0,308541000.0
September 2021,40072000.0,18980000.0,-8457000.0,1917348000.0,405454000.0
December 2021,42073000.0,19919000.0,-14337000.0,2236935000.0,486849000.0
March 2022,46795000.0,22687000.0,-4437000.0,2462719000.0,598974000.0
June 2022,47297000.0,21205000.0,22167000.0,2411958000.0,519631000.0
