,NetIncomeLoss,Assets,AssetsCurrent
March 2009,-52746500.0,,
June 2009,-52746500.0,,
September 2009,-52746500.0,,
December 2009,-52746500.0,,
March 2010,-53394000.0,,
June 2010,-16453000.0,,
September 2010,-20729000.0,,
December 2010,-29766000.0,2899364000.0,1046841000.0
March 2011,-15778000.0,2892474000.0,967331000.0
June 2011,-39855000.0,2889134000.0,904820000.0
September 2011,922000.0,2891378000.0,798076000.0
December 2011,38743000.0,2939214000.0,686907000.0
March 2012,5492000.0,2927417000.0,550324000.0
June 2012,-65158000.0,2786669000.0,393464000.0
September 2012,-53707000.0,2751284000.0,300962000.0
December 2012,9079000.0,2677122000.0,213146000.0
March 2013,62953000.0,2691042000.0,198759000.0
