,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
December 2010,2100.0,,,-2100.0,0.0,,
March 2011,3198.5,,,0.0,,,
June 2011,3198.5,,,0.0,,,
September 2011,3198.5,,,-4012.0,,,
December 2011,3198.5,,,1218.0,72306.0,23138.0,
March 2012,14559.25,,,-510.0,87056.0,39138.0,
June 2012,14559.25,,,-4408.0,58275.0,11607.0,
September 2012,14559.25,,,2400.0,67925.0,22507.0,
December 2012,14559.25,,,-12386.0,132824.0,39128.0,
March 2013,28639.0,,,-5817.0,125624.0,34428.0,
June 2013,28639.0,,,-29794.0,96341.0,7645.0,
September 2013,10643.0,,,190.0,90931.0,4735.0,
December 2013,42965.0,,,-53798.0,56823.0,3127.0,
March 2014,7528.0,0.0,,-7621.0,,,
June 2014,54858.0,0.0,,-44765.0,,,
September 2014,127943.0,0.0,,-138747.0,1062179.0,1062179.0,
December 2014,315400.0,,,-391814.0,738457.0,738457.0,
March 2015,488818.0,186963.5,,-506946.0,235597.0,235597.0,
June 2015,1572612.0,186963.5,,-1560688.0,,,
September 2015,1680063.0,133087.0,,-1703684.0,1824997.0,1745869.0,
December 2015,,,,,,,
March 2016,940971.0,31180.0,908952.0,-954102.0,,,
June 2016,490644.0,45049.0,,-1888572.0,,,
September 2016,1551511.0,87718.0,,-1783641.0,,,
December 2016,669265.0,71632.0,,-1183591.0,1449172.0,1373700.0,63167.0
March 2017,456016.0,140365.0,314812.0,-524160.0,824766.0,742693.0,
June 2017,439501.0,62949.0,,-564737.0,4413722.0,4332488.0,70607.0
September 2017,1193161.0,632674.0,,-1641701.0,3321999.0,3241604.0,70607.0
December 2017,1065125.0,516981.0,,-1437605.0,2192150.0,2112594.0,70607.0
March 2018,2048737.0,678655.0,,-2763492.0,,,
June 2018,1346895.0,672743.0,,-1678566.0,,,
September 2018,938875.0,350588.0,,-1333696.0,791690.0,724126.0,61132.0
December 2018,888739.0,354189.0,,-978892.0,2089254.0,2022529.0,61132.0
March 2019,2306349.0,532679.0,,-2342677.0,3017976.0,2960200.0,53022.0
June 2019,1849363.0,991637.0,,-1805148.0,2881762.0,2825710.0,52137.0
September 2019,1191305.0,426665.0,,-863618.0,2376645.0,2322411.0,51158.0
December 2019,,,,,,,
March 2020,726370.0,4855.0,720676.0,-2028367.0,,,
June 2020,662862.0,121437.0,537140.0,-79389.0,,,
September 2020,1298778.0,109139.0,1184267.0,-1905567.0,,,
December 2020,,,,,11314395.0,713104.0,
March 2021,900649.0,100953.0,793346.0,-864536.0,,,
June 2021,2195913.0,48066.0,1499917.0,-3826921.0,10352834.0,411825.0,
September 2021,3286583.0,67263.0,2519527.0,-3291677.0,14247964.0,500046.0,
December 2021,,,,,5323435.0,636613.0,
March 2022,1132955.0,44193.0,982235.0,-2086714.0,5064450.0,497866.0,
June 2022,1059893.0,35171.0,918708.0,-1222638.0,4521056.0,173173.0,
