,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
December 2009,7813747.5,-2079156.5,,
March 2010,7813747.5,-2079156.5,,
June 2010,7958427.0,-1956626.0,,
September 2010,8205066.0,-2251889.0,28854147.0,2440644.0
December 2010,7709409.0,-1707235.0,,
March 2011,7781851.0,-1786640.0,,
June 2011,8107012.0,-2054022.0,26502615.0,2547948.0
September 2011,8612832.0,-1809013.0,25267046.0,2478423.0
December 2011,8111275.0,-2037440.0,23913636.0,2126819.0
March 2012,8013909.0,-1889923.0,22482322.0,1557328.0
June 2012,7610272.0,-1686396.0,,
September 2012,,,19664909.0,1570130.0
December 2012,5285660.0,-136503.0,18092884.0,1332134.0
March 2013,6594730.0,-1324211.0,18045568.0,2259786.0
June 2013,6325991.0,-1466516.0,16708952.0,1961804.0
