,OperatingExpenses,NetIncomeLoss,Assets
March 2008,49516750.0,11256250.0,
June 2008,49516750.0,11256250.0,
September 2008,49516750.0,11256250.0,
December 2008,49516750.0,11256250.0,
March 2009,48503000.0,11374000.0,
June 2009,48663000.0,12916000.0,
September 2009,48958000.0,11910000.0,
December 2009,50738000.0,790000.0,2084281000.0
March 2010,46370000.0,8685000.0,
June 2010,52790000.0,2016000.0,2556509000.0
September 2010,60619000.0,3673000.0,2535684000.0
December 2010,53774000.0,5334000.0,2816565000.0
March 2011,61237000.0,4833000.0,2841933000.0
June 2011,67422000.0,3482000.0,3264787000.0
September 2011,71889000.0,13994000.0,3367684000.0
December 2011,55595000.0,43706000.0,3446795000.0
March 2012,73769000.0,76876000.0,3959341000.0
June 2012,82380000.0,2297000.0,3847522000.0
September 2012,81628000.0,2589000.0,4215841000.0
December 2012,83422000.0,189152000.0,4616084000.0
March 2013,95767000.0,2410000.0,4755287000.0
June 2013,90983000.0,9946000.0,4775522000.0
September 2013,94834000.0,8896000.0,5089276000.0
December 2013,86357000.0,22628000.0,5111028000.0
March 2014,95809000.0,99845000.0,5114543000.0
June 2014,100629000.0,30540000.0,5273792000.0
September 2014,99239000.0,18982000.0,5487464000.0
December 2014,103215000.0,30852000.0,5633736000.0
March 2015,102830000.0,43187000.0,5725480000.0
June 2015,104712000.0,57500000.0,5686925000.0
September 2015,99858000.0,104759000.0,6353392000.0
December 2015,104898000.0,28635000.0,5926430000.0
March 2016,101765000.0,174308000.0,6204110000.0
June 2016,111873000.0,32847000.0,6298433000.0
September 2016,115847000.0,53895000.0,6332139000.0
December 2016,119257000.0,32738000.0,6706633000.0
March 2017,127997000.0,33525000.0,6993665000.0
June 2017,128357000.0,31448000.0,6995367000.0
September 2017,129120000.0,71110000.0,6838299000.0
December 2017,127019000.0,28529000.0,6802838000.0
March 2018,128387000.0,36246000.0,6965932000.0
June 2018,143376000.0,27549000.0,7384784000.0
September 2018,137519000.0,34400000.0,7562236000.0
December 2018,151938000.0,160220000.0,7765707000.0
March 2019,149993000.0,36903000.0,7883987000.0
June 2019,149335000.0,42194000.0,8094721000.0
September 2019,156353000.0,43846000.0,8623815000.0
December 2019,159450000.0,72500000.0,8900094000.0
March 2020,158338000.0,39817000.0,9735147000.0
June 2020,182025000.0,19618000.0,9658665000.0
September 2020,156644000.0,49028000.0,9984608000.0
December 2020,162285000.0,78642000.0,10000708000.0
March 2021,164562000.0,,10384353000.0
June 2021,163593000.0,,10434766000.0
September 2021,163704000.0,,10471517000.0
December 2021,180514000.0,,10583397000.0
March 2022,185574000.0,,10564822000.0
June 2022,197213000.0,,10515241000.0
