,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
June 2003,3320000.0,2085000.0,-5285434.782608695,,
September 2003,3320000.0,2085000.0,-5285434.782608695,,
December 2003,3320000.0,2085000.0,-5285434.782608695,,
March 2004,3320000.0,2085000.0,-5285434.782608695,,
June 2004,3320000.0,2085000.0,-5285434.782608695,,
September 2004,3320000.0,2085000.0,-5285434.782608695,,
December 2004,3320000.0,2085000.0,-5285434.782608695,,
March 2005,3320000.0,2085000.0,-5285434.782608695,,
June 2005,3320000.0,2085000.0,-5285434.782608695,,
September 2005,3320000.0,2085000.0,-5285434.782608695,,
December 2005,3320000.0,2085000.0,-5285434.782608695,,
March 2006,3320000.0,2085000.0,-5285434.782608695,,
June 2006,3320000.0,2085000.0,-5285434.782608695,,
September 2006,3320000.0,2085000.0,-5285434.782608695,,
December 2006,3320000.0,2085000.0,-5285434.782608695,,
March 2007,3320000.0,2085000.0,-5285434.782608695,,
June 2007,3320000.0,2085000.0,-5285434.782608695,,
September 2007,3320000.0,2085000.0,-5285434.782608695,,
December 2007,3320000.0,2085000.0,-5285434.782608695,,
March 2008,3320000.0,2085000.0,-5285434.782608695,,
June 2008,3320000.0,2085000.0,-5285434.782608695,,
September 2008,3320000.0,2085000.0,-5285434.782608695,,
December 2008,3320000.0,2085000.0,-5285434.782608695,,
March 2009,4564000.0,3120250.0,-6990000.0,,
June 2009,4564000.0,3120250.0,-6990000.0,,
September 2009,4564000.0,3120250.0,-6990000.0,,
December 2009,4564000.0,3120250.0,-6990000.0,,
March 2010,4046000.0,4072000.0,-4692000.0,,
June 2010,4216000.0,2693000.0,-4692000.0,,
September 2010,2892500.0,1870500.0,-4692000.0,,
December 2010,2892500.0,1870500.0,-4692000.0,7003000.0,6725000.0
March 2011,1153000.0,982000.0,-404000.0,,
June 2011,982000.0,1410000.0,-1771000.0,5593000.0,5363000.0
September 2011,1397500.0,866000.0,-1825000.0,,
December 2011,1397500.0,866000.0,-1825000.0,2564000.0,2455000.0
March 2012,329000.0,1070000.0,-922000.0,1620000.0,1513000.0
June 2012,353000.0,1212000.0,-459000.0,2685000.0,2580000.0
