,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2009,1484102.0,,3092265.5,,,
June 2009,1484102.0,,3092265.5,,,
September 2009,1484102.0,,3092265.5,,,
December 2009,1484102.0,,3092265.5,,,
March 2010,2103030.0,,4037023.0,,,
June 2010,2910079.0,,6020540.0,,,
September 2010,4237305.0,,9265624.0,,,
December 2010,4473842.0,,11025850.0,188642302.0,117149732.0,71492570.0
March 2011,3858063.0,183842.0,5793946.0,,,
June 2011,3946476.0,2442.0,7346531.0,191520870.0,123157404.0,68363466.0
September 2011,6297451.0,,13248179.0,203330396.0,131091367.0,72239029.0
December 2011,6880382.0,,13416973.0,204403164.0,109535702.0,94867462.0
March 2012,5365693.0,0.0,7826088.0,206095245.0,112577904.0,93517341.0
June 2012,5617559.0,5001.0,5726073.0,210848496.0,118348354.0,92500142.0
