,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2019,20123750.0,-9283500.0,,
June 2019,20123750.0,-9283500.0,,
September 2019,20123750.0,-9283500.0,,
December 2019,20123750.0,-9283500.0,,
March 2020,11873000.0,-1949000.0,,
June 2020,15437000.0,-4752000.0,,
September 2020,16629000.0,-1883000.0,,
December 2020,16978000.0,-5056000.0,322838000.0,32705000.0
March 2021,16602000.0,-4750000.0,,
June 2021,21202000.0,-8001000.0,354910000.0,46909000.0
September 2021,24262000.0,-4056000.0,363085000.0,53754000.0
December 2021,32732000.0,-2022000.0,415544000.0,51226000.0
March 2022,33919000.0,-7519000.0,434644000.0,54823000.0
June 2022,29322000.0,16834000.0,463236000.0,76289000.0
