,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
March 2009,33333250.0,-7769750.0,,
June 2009,33333250.0,-7769750.0,,
September 2009,33333250.0,-7769750.0,,
December 2009,33333250.0,-7769750.0,,
March 2010,25791000.0,-18000.0,,
June 2010,28097000.0,976000.0,,
September 2010,31344000.0,150000.0,,
December 2010,42988000.0,-6869000.0,307422000.0,117592000.0
March 2011,39386000.0,-3167000.0,,
June 2011,41732000.0,-1589000.0,396637000.0,156938000.0
September 2011,44660000.0,-3115000.0,396882000.0,161997000.0
December 2011,43085000.0,607000.0,405644000.0,190543000.0
March 2012,48555000.0,-2454000.0,410934000.0,164288000.0
June 2012,53279000.0,-1724000.0,413096000.0,172760000.0
September 2012,60230000.0,-4180000.0,399258000.0,157127000.0
