,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
September 2015,,688500.0,177500.0,,
December 2015,,688500.0,177500.0,,
March 2016,,688500.0,177500.0,,
June 2016,,688500.0,177500.0,,
September 2016,,853000.0,128000.0,,
December 2016,,776000.0,166000.0,,
March 2017,,1035000.0,-65000.0,,
June 2017,,1064000.0,-91000.0,,
September 2017,248750.0,1736000.0,128000.0,,
December 2017,248750.0,1343000.0,-898000.0,,
March 2018,248750.0,1402000.0,-531000.0,,
June 2018,248750.0,1038000.0,-635000.0,,
September 2018,373000.0,1453000.0,-9329000.0,,
December 2018,276000.0,1716000.0,-1021000.0,,
March 2019,300000.0,2059000.0,-1005000.0,,
June 2019,78000.0,3593000.0,6662000.0,,
September 2019,245000.0,2041000.0,-1598000.0,,
December 2019,448000.0,2221000.0,-1253000.0,,
March 2020,634000.0,2081000.0,-2159000.0,,
June 2020,1064000.0,2775000.0,-5405000.0,,
September 2020,515000.0,2592000.0,-1446000.0,,
December 2020,1568000.0,2767000.0,-8165000.0,,
March 2021,1262000.0,3006000.0,-2553000.0,,
June 2021,1562000.0,12051000.0,-12602000.0,,
September 2021,2153000.0,12892000.0,-129411000.0,,
December 2021,3335000.0,-896000.0,-2565000.0,,
March 2022,1413000.0,3940000.0,-5548000.0,,
