,NetIncomeLoss,Assets
March 2009,13465750.0,
June 2009,13465750.0,
September 2009,13465750.0,
December 2009,13465750.0,
March 2010,11130000.0,
June 2010,6659000.0,
September 2010,8729000.0,
December 2010,10838000.0,7500970000.0
March 2011,9506000.0,
June 2011,9854000.0,7202791000.0
September 2011,11921000.0,7307154000.0
December 2011,13265000.0,7325527000.0
March 2012,12214000.0,7394306000.0
June 2012,13010000.0,7305176000.0
September 2012,16155000.0,7461152000.0
December 2012,16845000.0,7721761000.0
March 2013,20044000.0,7439317000.0
June 2013,21505000.0,7291508000.0
September 2013,23812000.0,7500100000.0
December 2013,20775000.0,7564651000.0
March 2014,21393000.0,7617825000.0
June 2014,21077000.0,7651379000.0
September 2014,19155000.0,8481352000.0
December 2014,22776000.0,8609936000.0
March 2015,20980000.0,8528542000.0
June 2015,22222000.0,8386218000.0
September 2015,20162000.0,8604530000.0
December 2015,23431000.0,8728196000.0
March 2016,20124000.0,8690680000.0
June 2016,25554000.0,8605376000.0
September 2016,25193000.0,8973847000.0
December 2016,24765000.0,9063895000.0
March 2017,23126000.0,9061234000.0
June 2017,21868000.0,12236342000.0
September 2017,27259000.0,12206473000.0
December 2017,34268000.0,12213300000.0
March 2018,36700000.0,12273400000.0
June 2018,41700000.0,12235700000.0
September 2018,41400000.0,13355800000.0
December 2018,40400000.0,13300200000.0
March 2019,41600000.0,13498200000.0
June 2019,37900000.0,14414600000.0
September 2019,49100000.0,14701600000.0
December 2019,52400000.0,14644200000.0
March 2020,29300000.0,14411400000.0
June 2020,36700000.0,16471400000.0
September 2020,48300000.0,17069500000.0
December 2020,46900000.0,17648700000.0
March 2021,51400000.0,18443400000.0
June 2021,42500000.0,18940500000.0
September 2021,47100000.0,19372200000.0
December 2021,51100000.0,19671900000.0
March 2022,-33400000.0,33162200000.0
June 2022,64100000.0,32061800000.0
