,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2010,130014.0,,,-347392.0,,,
June 2010,66696.0,,,-269087.0,,,
September 2010,66944.0,,,29951.0,,,
December 2010,,,,-2280936.0,467417.0,1245.0,
March 2011,1053541.0,54711.0,985119.0,-774365.0,,,
June 2011,58602.0,106019.0,1200411.0,-57072.0,5453.0,5453.0,
September 2011,1742114.0,95223.0,1633180.0,-78530.0,7337.0,7337.0,
December 2011,3714026.0,-148712.0,2587487.0,-12003398.0,1438721.0,1237274.0,174695.0
March 2012,3253589.0,411961.0,2827050.0,-13289603.0,1487949.0,1287594.0,112434.0
June 2012,4421362.0,833342.0,3573485.0,-11850038.0,4877741.0,3454993.0,1315343.0
September 2012,4640201.0,1702120.0,3291357.0,-4253.0,3514538.0,2231477.0,1187995.0
December 2012,6303171.0,1544939.0,4377809.0,-5727000.0,5818095.0,4527263.0,1225159.0
March 2013,6099740.0,1565201.0,4526582.0,-6375653.0,44192374.0,42895777.0,1212722.0
June 2013,7234273.0,1747084.0,5476553.0,-6009000.0,43065789.0,40506589.0,2482706.0
September 2013,8883321.0,4098903.0,4752062.0,-7673008.0,68477332.0,65933356.0,2496584.0
December 2013,10406911.0,6140075.0,4259640.0,-8361000.0,62016393.0,59403346.0,2551729.0
March 2014,10950643.0,5908078.0,5029497.0,-9183000.0,53569524.0,50968064.0,2523572.0
June 2014,13785899.0,8234641.0,5537164.0,-10899260.0,44430113.0,41849768.0,2503656.0
September 2014,20965531.0,14909430.0,6043354.0,-17832251.0,74608473.0,72179901.0,2359005.0
December 2014,19693404.0,14166789.0,5514057.0,-16303000.0,59079488.0,56235344.0,2780851.0
March 2015,24354019.0,18176835.0,6163612.0,-20894256.0,99481986.0,96707685.0,2717889.0
June 2015,31070436.0,24190714.0,6865442.0,-27227446.0,75679268.0,72962148.0,2652516.0
September 2015,23499245.0,16421753.0,7060944.0,-19472000.0,90459521.0,87781438.0,2621335.0
December 2015,21902710.0,13253472.0,8631238.0,-17843000.0,73728846.0,70680120.0,2850134.0
March 2016,24795166.0,15097017.0,9678552.0,-20929365.0,192968843.0,189836621.0,2867516.0
June 2016,24484461.0,13841193.0,10619006.0,-21094000.0,176588250.0,174030145.0,2113693.0
September 2016,29426293.0,14664123.0,14721710.0,-25015661.0,158822196.0,156104236.0,2257414.0
December 2016,26718422.0,10341144.0,16329146.0,-22836000.0,142472020.0,139410173.0,2545008.0
March 2017,24612156.0,7724840.0,16837617.0,-21156492.0,124420986.0,121273517.0,2636396.0
June 2017,23398511.0,8716395.0,14628927.0,-19676917.0,106878082.0,103515672.0,2878722.0
September 2017,18548725.0,6436802.0,12057868.0,-14665000.0,160361106.0,156980583.0,2932457.0
December 2017,25210088.0,10974956.0,14178958.0,-21427000.0,143229910.0,139554072.0,3238783.0
March 2018,27856155.0,7039297.0,20757237.0,-24401829.0,122961942.0,119165195.0,3371208.0
June 2018,36330753.0,6798380.0,29466770.0,-33219048.0,171898954.0,167097228.0,4398152.0
September 2018,37135664.0,6708271.0,30354072.0,-35605302.0,236753021.0,211689812.0,24681281.0
December 2018,42259406.0,6753190.0,35410875.0,-39391000.0,211983924.0,186779261.0,24731980.0
March 2019,41288902.0,6317882.0,34864082.0,-39506000.0,181891565.0,152631216.0,28591742.0
June 2019,46466878.0,4964368.0,41387451.0,-55236517.0,246553145.0,216462801.0,28658207.0
September 2019,49346683.0,4077738.0,45126986.0,-31966593.0,249961911.0,191764768.0,55858797.0
December 2019,57415147.0,4432224.0,52734093.0,-49435000.0,265985637.0,208416180.0,
March 2020,60457844.0,3268829.0,56927021.0,-56848802.0,268640637.0,211987642.0,
June 2020,51339000.0,2742032.0,48340628.0,-51976000.0,205538913.0,148943917.0,
September 2020,41037232.0,2027000.0,38751250.0,-32612000.0,177290800.0,122444313.0,
December 2020,51603968.0,2394046.0,48945068.0,-42088000.0,181610000.0,128404000.0,
March 2021,44457000.0,2050000.0,42407000.0,-39383000.0,239306000.0,187042000.0,
June 2021,54048000.0,2011000.0,,-42652000.0,210601000.0,159657000.0,
September 2021,60045000.0,1605000.0,,-47420000.0,209628000.0,159979000.0,
December 2021,49333000.0,1420000.0,,-42960000.0,169472000.0,119468000.0,
March 2022,40702000.0,1400000.0,,-49021000.0,133381000.0,84424000.0,
June 2022,42662000.0,1580000.0,,112281000.0,146202000.0,98603000.0,
