,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2014,14025750.0,-2321500.0,,
June 2014,14025750.0,-2321500.0,,
September 2014,14025750.0,-2321500.0,,
December 2014,14025750.0,-2321500.0,,
March 2015,15584000.0,1315000.0,,
June 2015,15584000.0,1363000.0,,
September 2015,19498000.0,-748000.0,,
December 2015,24092000.0,2427000.0,361072000.0,70718000.0
March 2016,23109000.0,3804000.0,,
June 2016,24695000.0,-2715000.0,,
September 2016,31002000.0,-2377000.0,395458000.0,106388000.0
December 2016,30350000.0,6601000.0,414729000.0,124904000.0
March 2017,33005000.0,2160000.0,401371000.0,115499000.0
June 2017,32705000.0,3970000.0,395824000.0,107495000.0
September 2017,33133000.0,5865000.0,407020000.0,113177000.0
December 2017,32603000.0,21480000.0,417244000.0,123644000.0
March 2018,36234000.0,690000.0,403691000.0,110620000.0
June 2018,33791000.0,1248000.0,406312000.0,115330000.0
September 2018,32656000.0,3915000.0,414331000.0,125531000.0
December 2018,33898000.0,9672000.0,435856000.0,141743000.0
March 2019,37324000.0,-17914000.0,431688000.0,137268000.0
June 2019,32055000.0,3706000.0,435981000.0,141184000.0
September 2019,38444000.0,6517000.0,437027000.0,145125000.0
December 2019,39632000.0,8002000.0,456251000.0,166258000.0
March 2020,47024000.0,-341000.0,453104000.0,132360000.0
June 2020,40332000.0,1512000.0,462068000.0,145515000.0
September 2020,45170000.0,447000.0,473424000.0,151760000.0
December 2020,50828000.0,4297000.0,480905000.0,160289000.0
March 2021,57827000.0,-24000.0,487393000.0,170144000.0
June 2021,50749000.0,8276000.0,498392000.0,182731000.0
September 2021,50447000.0,5724000.0,493012000.0,181304000.0
December 2021,55384000.0,6214000.0,490950000.0,185125000.0
March 2022,65332000.0,1556000.0,494632000.0,193029000.0
June 2022,61555000.0,14469000.0,513857000.0,216640000.0
