,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2017,,23271250.0,11721500.0,-139517720.0,,
June 2017,5406.0,23271250.0,11721500.0,-5406.0,,
September 2017,265350.0,23271250.0,11721500.0,-62130.0,691505081.0,1301861.0
December 2017,339875.0,23271250.0,11721500.0,1398256.0,693567088.0,1625737.0
March 2018,466305.0,29483000.0,12725500.0,1758024.0,695411823.0,1246143.0
June 2018,525012.0,29483000.0,12725500.0,2441116.0,698070930.0,939122.0
September 2018,224827.0,29483000.0,12725500.0,3036916.0,701280087.0,886536.0
December 2018,127765.0,29483000.0,12725500.0,-45717000.0,156039000.0,119097000.0
March 2019,133046.0,31424000.0,12295000.0,4042995.0,708898496.0,472183.0
June 2019,2664159.0,30167000.0,14610000.0,-44068000.0,712888772.0,354107.0
September 2019,4211109.0,34528000.0,17814000.0,-51475000.0,677290252.0,122747.0
December 2019,,36754000.0,37447000.0,-72799000.0,605546000.0,536671000.0
March 2020,,34282000.0,26755000.0,-376736000.0,548059000.0,475328000.0
June 2020,,37150000.0,26047000.0,-62518000.0,490976000.0,415642000.0
September 2020,,46243000.0,30936000.0,-92062000.0,866046000.0,789861000.0
December 2020,,41082000.0,32854000.0,-74018000.0,803990000.0,727927000.0
March 2021,,36363000.0,44914000.0,-129694000.0,748027000.0,674329000.0
June 2021,,35903000.0,38503000.0,-94040000.0,684016000.0,609610000.0
September 2021,,35593000.0,49859000.0,-48368000.0,1117623000.0,788353000.0
December 2021,,41518000.0,39902000.0,-80797000.0,1068834000.0,678592000.0
March 2022,,51827000.0,37007000.0,-93057000.0,1352144000.0,949584000.0
June 2022,,62340000.0,44700000.0,-110721000.0,1268476000.0,1010160000.0
