,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2015,73830500.0,24828500.0,-50785750.0,,,
June 2015,73830500.0,24828500.0,-50785750.0,,,
September 2015,73830500.0,24828500.0,-50785750.0,,,
December 2015,73830500.0,24828500.0,-50785750.0,,,
March 2016,78966000.0,24515000.0,-43113000.0,,,
June 2016,81904000.0,26635000.0,-38727000.0,,,
September 2016,88807000.0,25968000.0,-44045000.0,,,
December 2016,93960000.0,25191000.0,-61432000.0,,,
March 2017,241824000.0,95831000.0,-221356000.0,,,
June 2017,123543000.0,42844000.0,-64229000.0,,,
September 2017,118033000.0,38095000.0,-55338000.0,,,
December 2017,105030000.0,38925000.0,-43907000.0,,,
March 2018,121810000.0,43664000.0,-52322000.0,,,
June 2018,110271000.0,39800000.0,-33375000.0,,,
September 2018,114557000.0,37563000.0,-25857000.0,,,
December 2018,190953000.0,52787000.0,-85521000.0,,,
March 2019,229988000.0,64173000.0,-103130000.0,,,
June 2019,228678000.0,65742000.0,-87043000.0,,,
September 2019,223131000.0,66657000.0,-82122000.0,,,
December 2019,219646000.0,66994000.0,-64287000.0,,,
March 2020,212026000.0,64216000.0,-58014000.0,,,
June 2020,201231000.0,62304000.0,-35997000.0,,,
September 2020,188181000.0,56306000.0,-13945000.0,,,
December 2020,234897000.0,61681000.0,-54778000.0,,,
March 2021,214917000.0,65825000.0,-40401000.0,,,
June 2021,223937000.0,70785000.0,-33205000.0,,,
