,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2011,,,0.0,,
June 2011,2666.6666666666665,2666.6666666666665,-6000.0,,
September 2011,2666.6666666666665,2666.6666666666665,-2000.0,,
December 2011,2666.6666666666665,2666.6666666666665,0.0,14000.0,14000.0
March 2012,16435.0,16435.0,-16435.0,234066.0,234066.0
June 2012,107767.0,107767.0,-107767.0,126299.0,126299.0
September 2012,216037.0,2125.0,-121150.0,18569256.0,262805.0
December 2012,2090010.0,527385.0,-1880593.0,20253635.0,337507.0
March 2013,506286.0,317490.0,-334534.0,19908810.0,169483.0
June 2013,499215.0,306744.0,-124843.0,20111777.0,400008.0
September 2013,534558.0,360007.0,-101488.0,20166140.0,518053.0
