,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2013,,-221.0,,,
June 2013,,-221.0,,,
September 2013,20.0,-20.0,,,
December 2013,141.0,-141.0,,,
March 2014,367.0,-367.0,,,
June 2014,42.0,-42.0,,,
September 2014,7182.0,-7182.0,9054.0,9054.0,0.0
December 2014,2410.0,-910.0,,,
March 2015,7250.0,-6250.0,17737.0,16041.0,
June 2015,15810.0,-15810.0,22386.0,20844.0,
September 2015,7781.0,-7781.0,18902.0,17514.0,1388.0
December 2015,,-12644.0,11221.0,,
March 2016,,-15411.0,8465.0,8465.0,
June 2016,,-9883.0,3333.0,3333.0,
September 2016,,-25596.0,833.0,833.0,
December 2016,,-8019.0,8333.0,8333.0,
March 2017,,-13526.0,5833.0,5833.0,
June 2017,,-11074.0,3333.0,3333.0,
September 2017,21442.0,-21442.0,833.0,833.0,
December 2017,13466.0,-13466.0,8333.0,8333.0,
March 2018,11900.0,12001.0,5833.0,5833.0,
June 2018,,-13596.0,3333.0,3333.0,
September 2018,16924.0,-1839.0,833.0,833.0,
December 2018,3061.0,-3061.0,1644905.0,1592696.0,52209.0
March 2019,-653620.0,-643363.0,0.0,,
June 2019,,-583307.0,1026157.0,765546.0,260611.0
September 2019,,-191623.0,789209.0,556923.0,232286.0
December 2019,,-189704.0,617761.0,403332.0,52209.0
March 2020,-120300.0,-118279.0,470576.0,281958.0,188618.0
June 2020,,-65471.0,436789.0,263343.0,173446.0
September 2020,,-44164.0,415830.0,257989.0,157841.0
