,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
June 2007,3892000000.0,243750000.0,136250000.0,,
September 2007,3892000000.0,243750000.0,136250000.0,,
December 2007,3892000000.0,243750000.0,136250000.0,,
March 2008,3892000000.0,243750000.0,136250000.0,,
June 2008,4258000000.0,278000000.0,121000000.0,,
September 2008,4053000000.0,285000000.0,452000000.0,,
December 2008,3689000000.0,261000000.0,161000000.0,,
March 2009,3482000000.0,247000000.0,381000000.0,15619000000.0,7707000000.0
June 2009,3713000000.0,247000000.0,131000000.0,15811000000.0,7784000000.0
September 2009,3781000000.0,246000000.0,216000000.0,16137000000.0,8155000000.0
December 2009,3662000000.0,239000000.0,211000000.0,16196000000.0,8297000000.0
March 2010,3743000000.0,249000000.0,259000000.0,16455000000.0,8422000000.0
June 2010,3727000000.0,244000000.0,143000000.0,16047000000.0,8149000000.0
September 2010,3700000000.0,247000000.0,184000000.0,16887000000.0,8607000000.0
December 2010,3777000000.0,243000000.0,242000000.0,15756000000.0,7465000000.0
March 2011,3500000000.0,215000000.0,171000000.0,16120000000.0,7557000000.0
June 2011,3932000000.0,264000000.0,183000000.0,,
September 2011,6820000000.0,307000000.0,-2877000000.0,,
December 2011,5146000000.0,272000000.0,-1390000000.0,,
March 2012,3065000000.0,265000000.0,-158000000.0,11189000000.0,4883000000.0
June 2012,3883000000.0,281000000.0,40000000.0,,4799000000.0
September 2012,3366000000.0,301000000.0,130000000.0,,5468000000.0
December 2012,3626000000.0,271000000.0,510000000.0,11260000000.0,5618000000.0
March 2013,3085000000.0,323000000.0,80000000.0,11251000000.0,5673000000.0
June 2013,3020000000.0,288000000.0,156000000.0,10866000000.0,5360000000.0
September 2013,2971000000.0,316000000.0,203000000.0,10773000000.0,5327000000.0
December 2013,2870000000.0,318000000.0,271000000.0,11226000000.0,5408000000.0
March 2014,-656000000.0,177000000.0,44000000.0,11361000000.0,5628000000.0
June 2014,3023000000.0,344000000.0,146000000.0,11420000000.0,5649000000.0
September 2014,2835000000.0,346000000.0,151000000.0,10573000000.0,5076000000.0
December 2014,2335000000.0,322000000.0,-314000000.0,10653000000.0,5186000000.0
March 2015,595000000.0,208000000.0,19000000.0,10201000000.0,4905000000.0
June 2015,1732000000.0,271000000.0,163000000.0,10116000000.0,4796000000.0
September 2015,2536000000.0,286000000.0,167000000.0,10013000000.0,4445000000.0
December 2015,1672000000.0,259000000.0,50000000.0,7989000000.0,3861000000.0
March 2016,1156000000.0,224000000.0,-129000000.0,7736000000.0,3412000000.0
June 2016,1966000000.0,305000000.0,-21000000.0,8857000000.0,3404000000.0
September 2016,1872000000.0,293000000.0,15000000.0,8819000000.0,3326000000.0
December 2016,1867000000.0,333000000.0,31000000.0,8302000000.0,3048000000.0
March 2017,2076000000.0,348000000.0,-148000000.0,8663000000.0,3247000000.0
