,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
September 2011,1797250.0,28703500.0,1744000.0,,
December 2011,1797250.0,28703500.0,1744000.0,,
March 2012,1797250.0,28703500.0,1744000.0,,
June 2012,1797250.0,28703500.0,1744000.0,,
September 2012,1659500.0,28657000.0,2659000.0,,
December 2012,1659500.0,29030000.0,12073000.0,,
March 2013,1659500.0,31295000.0,4180000.0,,
June 2013,1659500.0,33251000.0,5979000.0,474142000.0,296386000.0
September 2013,2053000.0,33115000.0,5843000.0,,
December 2013,2053000.0,34138000.0,2302000.0,,
March 2014,2053000.0,35520000.0,6370000.0,473277000.0,292647000.0
June 2014,2053000.0,41208000.0,-17642000.0,472323000.0,299289000.0
September 2014,2377750.0,35224000.0,20481000.0,470820000.0,303854000.0
December 2014,2377750.0,36298000.0,14248000.0,467677000.0,306743000.0
March 2015,2377750.0,37297000.0,19425000.0,472338000.0,300052000.0
June 2015,2377750.0,39885000.0,10404000.0,493318000.0,313728000.0
September 2015,2757250.0,38302000.0,18753000.0,493478000.0,316991000.0
December 2015,2757250.0,39795000.0,30178000.0,521497000.0,310173000.0
March 2016,2757250.0,38784000.0,18577000.0,589881000.0,332598000.0
June 2016,2757250.0,36407000.0,15220000.0,607835000.0,342831000.0
September 2016,2360500.0,39186000.0,12177000.0,598084000.0,339768000.0
December 2016,2360500.0,40870000.0,13417000.0,592285000.0,339009000.0
March 2017,2360500.0,30646000.0,23643000.0,602278000.0,347544000.0
June 2017,2360500.0,39607000.0,15378000.0,623397000.0,363665000.0
September 2017,2499500.0,40995000.0,15892000.0,671111000.0,394555000.0
December 2017,2499500.0,42981000.0,7032000.0,663130000.0,396447000.0
March 2018,2499500.0,42577000.0,19840000.0,670844000.0,407426000.0
June 2018,2499500.0,41400000.0,22119000.0,671679000.0,415461000.0
September 2018,3020750.0,42952000.0,16314000.0,678475000.0,419793000.0
December 2018,3020750.0,42938000.0,14748000.0,697292000.0,441090000.0
March 2019,3020750.0,42304000.0,14849000.0,706420000.0,451724000.0
June 2019,3020750.0,53204000.0,8802000.0,726671000.0,466162000.0
September 2019,3434500.0,47516000.0,2515000.0,795239000.0,455512000.0
December 2019,3434500.0,49495000.0,11894000.0,788318000.0,445487000.0
March 2020,3434500.0,48232000.0,13501000.0,776050000.0,438155000.0
June 2020,3434500.0,42445000.0,5642000.0,784100000.0,451837000.0
September 2020,4439750.0,48431000.0,12302000.0,789554000.0,464282000.0
December 2020,4439750.0,48375000.0,12801000.0,803651000.0,477167000.0
March 2021,4439750.0,49033000.0,12161000.0,805017000.0,471718000.0
June 2021,4439750.0,50670000.0,17121000.0,841325000.0,498909000.0
September 2021,5208000.0,50066000.0,6534000.0,836044000.0,498630000.0
December 2021,5208000.0,48378000.0,17465000.0,848958000.0,508610000.0
March 2022,5208000.0,52432000.0,17689000.0,916181000.0,546477000.0
June 2022,5208000.0,55538000.0,7487000.0,931699000.0,566232000.0
