,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
June 2012,,,8677487.75,,,
September 2012,,,8677487.75,,,
December 2012,,,8677487.75,,,
March 2013,,,8677487.75,,,
June 2013,780354.0,29933.0,-1261713.0,,,
September 2013,830901.0,459187.0,-1226516.0,,,
December 2013,814577.0,436975.0,-6127839.0,4882193.0,4266948.0,391485.0
March 2014,970000.0,435000.0,-3947000.0,,,
June 2014,1486000.0,969000.0,-3346883.0,18580369.0,17434965.0,447178.0
September 2014,1448633.0,622722.0,-1445484.0,16896564.0,15751506.0,461428.0
December 2014,2194448.0,920763.0,-991843.0,15464000.0,13908000.0,514666.0
March 2015,2235000.0,746000.0,-2228000.0,13755000.0,12025000.0,731000.0
June 2015,2153000.0,901000.0,-2145000.0,11764000.0,10003000.0,768000.0
September 2015,2878000.0,1167000.0,-2871000.0,9924000.0,7980000.0,862000.0
December 2015,2475000.0,740000.0,-2471000.0,7567000.0,5645000.0,930000.0
March 2016,3106000.0,1209000.0,-3076000.0,5095000.0,3207000.0,941000.0
June 2016,3053000.0,1327000.0,-2988000.0,7729000.0,5781000.0,1002000.0
September 2016,4006000.0,1459000.0,-3977000.0,16024000.0,12945000.0,2131000.0
December 2016,5427000.0,2448000.0,-5206000.0,13199000.0,10047000.0,2158000.0
March 2017,5084000.0,2240000.0,-4894000.0,16317000.0,13227000.0,2210000.0
June 2017,4497000.0,2245000.0,-4263000.0,12608000.0,9456000.0,2269000.0
September 2017,4314000.0,2336000.0,-4184000.0,17062000.0,13903000.0,2293000.0
December 2017,5794000.0,3224000.0,-8312000.0,23760000.0,20210000.0,2196000.0
March 2018,5919000.0,3254000.0,-5716000.0,37145000.0,33520000.0,2245000.0
June 2018,6180000.0,3347000.0,-5952000.0,35544000.0,31815000.0,2463000.0
September 2018,6586000.0,3584000.0,-6275000.0,31046000.0,26803000.0,2463000.0
December 2018,7132000.0,4086000.0,-6873000.0,26244000.0,21786000.0,2471000.0
March 2019,7371000.0,4386000.0,-7137000.0,22953000.0,15626000.0,5441000.0
June 2019,7627000.0,4633000.0,-7498000.0,18057000.0,10961000.0,5333000.0
September 2019,7561000.0,4609000.0,-7447000.0,23881000.0,16931000.0,5240000.0
December 2019,8335000.0,5226000.0,-7846000.0,18147000.0,11141000.0,5121000.0
March 2020,8601000.0,5462000.0,-8005000.0,36890000.0,30125000.0,
June 2020,7821000.0,4845000.0,-7215000.0,31075000.0,24526000.0,
September 2020,7468000.0,4413000.0,-6063000.0,27901000.0,21061000.0,
December 2020,7737000.0,4757000.0,-7131000.0,32730000.0,25687000.0,7043000.0
March 2021,9428000.0,5351000.0,-8823000.0,29259000.0,22441000.0,
June 2021,9680000.0,5885000.0,-9069000.0,30285000.0,23448000.0,
September 2021,9404000.0,5857000.0,-8984000.0,26976000.0,20094000.0,
December 2021,9620000.0,5842000.0,-9094000.0,28361000.0,21945000.0,6416000.0
