,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2017,28106000.0,6553750.0,4740250.0,,,
June 2017,28106000.0,6553750.0,4740250.0,,,
September 2017,28106000.0,6553750.0,4740250.0,,,
December 2017,28106000.0,6553750.0,4740250.0,,,
March 2018,32974500.0,8196500.0,-2878000.0,,,
June 2018,32974500.0,8196500.0,-2878000.0,,,
September 2018,33711000.0,9634000.0,-5621000.0,,,
December 2018,41405000.0,10202000.0,-2069000.0,857023000.0,201432000.0,655591000.0
March 2019,39967000.0,11454000.0,-4879000.0,,,
June 2019,43700000.0,10857000.0,1756000.0,,,
September 2019,44146000.0,11283000.0,-595000.0,848098000.0,201242000.0,646856000.0
December 2019,52024000.0,12422000.0,2214000.0,872811000.0,227666000.0,645145000.0
March 2020,50168000.0,12214000.0,-4292000.0,967811000.0,307349000.0,660462000.0
June 2020,48477000.0,11411000.0,-3272000.0,971757000.0,318992000.0,652765000.0
September 2020,48313000.0,12224000.0,-996000.0,965571000.0,317175000.0,648396000.0
December 2020,55081000.0,13085000.0,-3331000.0,990451000.0,316723000.0,673728000.0
March 2021,66071000.0,21702000.0,-15934000.0,872130000.0,206176000.0,665954000.0
June 2021,71646000.0,18692000.0,-10979000.0,955113000.0,256028000.0,699085000.0
September 2021,70473000.0,18476000.0,-11451000.0,984423000.0,210754000.0,773669000.0
December 2021,75402000.0,19642000.0,-26027000.0,1178033000.0,401144000.0,776889000.0
March 2022,72027000.0,20467000.0,-20258000.0,1153128000.0,382987000.0,770141000.0
June 2022,83128000.0,22086000.0,-47848000.0,1132043000.0,369933000.0,762110000.0
