,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2011,43092000.0,4778250.0,,
June 2011,43092000.0,4778250.0,,
September 2011,43092000.0,4778250.0,,
December 2011,43092000.0,4778250.0,,
March 2012,42736000.0,-45134000.0,,
June 2012,49028000.0,39120000.0,,
September 2012,58807000.0,92257000.0,,
December 2012,34349000.0,-8799000.0,2521052000.0,158633000.0
March 2013,39987000.0,-40360000.0,2571645000.0,177341000.0
June 2013,62168000.0,-15900000.0,2632947000.0,222563000.0
September 2013,47426000.0,120199000.0,2658136000.0,316392000.0
December 2013,37717000.0,-12969000.0,2577410000.0,243059000.0
March 2014,45076000.0,-49431000.0,2544501000.0,198121000.0
June 2014,58564000.0,37336000.0,2525457000.0,185937000.0
September 2014,49242000.0,87176000.0,2531417000.0,221770000.0
December 2014,36487000.0,-25446000.0,2422471000.0,142204000.0
March 2015,51078000.0,-43598000.0,2443863000.0,150411000.0
June 2015,73320000.0,5809000.0,2435803000.0,175604000.0
September 2015,47684000.0,97950000.0,2475398000.0,225798000.0
December 2015,41990000.0,-11028000.0,2388662000.0,106082000.0
March 2016,67354000.0,-84049000.0,2416825000.0,143587000.0
June 2016,72032000.0,17768000.0,2419374000.0,145318000.0
September 2016,57148000.0,65655000.0,2379816000.0,150500000.0
December 2016,42023000.0,-11905000.0,2378771000.0,153692000.0
March 2017,52418000.0,-61129000.0,2372981000.0,136058000.0
June 2017,69152000.0,-175850000.0,2173841000.0,143816000.0
September 2017,54770000.0,55034000.0,2122079000.0,147532000.0
December 2017,52496000.0,-20441000.0,2085782000.0,118775000.0
March 2018,63524000.0,-62844000.0,2158233000.0,153362000.0
June 2018,71003000.0,22697000.0,2163494000.0,163096000.0
September 2018,51549000.0,95988000.0,2211977000.0,241621000.0
December 2018,43648000.0,-11053000.0,2115602000.0,146567000.0
March 2019,42764000.0,-37020000.0,2306194000.0,172843000.0
June 2019,67205000.0,52651000.0,2296134000.0,168321000.0
September 2019,64632000.0,98028000.0,2270810000.0,151041000.0
December 2019,87100000.0,-24183000.0,2300518000.0,169149000.0
March 2020,26954000.0,-56519000.0,2438394000.0,293721000.0
June 2020,21104000.0,-131029000.0,2577398000.0,459328000.0
September 2020,24335000.0,-79237000.0,2650181000.0,562768000.0
December 2020,22492000.0,-45536000.0,2566358000.0,507437000.0
March 2021,31464000.0,-44884000.0,2573367000.0,532303000.0
June 2021,43190000.0,127762000.0,2786720000.0,751562000.0
September 2021,53617000.0,102097000.0,2711221000.0,681009000.0
December 2021,56600000.0,71538000.0,2610316000.0,567396000.0
March 2022,46059000.0,-8987000.0,2577964000.0,524664000.0
June 2022,56158000.0,116610000.0,2396610000.0,330154000.0
