,OperatingExpenses,NetIncomeLoss,Assets
March 2009,,-175954000.0,
June 2009,,-175954000.0,
September 2009,,-175954000.0,
December 2009,,-175954000.0,
March 2010,32075000.0,-21560000.0,
June 2010,35299000.0,-21560000.0,
September 2010,33078000.0,-21560000.0,
December 2010,,-4550000.0,3022707000.0
March 2011,47111000.0,-114487000.0,
June 2011,45134000.0,115507500.0,3025431000.0
September 2011,84672000.0,115507500.0,3476976000.0
December 2011,,31942000.0,3399593000.0
March 2012,,-111522000.0,3390288000.0
June 2012,,,3467703000.0
September 2012,,,3524070000.0
December 2012,,,3503042000.0
March 2013,,,3546412000.0
June 2013,,,3604596000.0
September 2013,,,3719230000.0
December 2013,,,4567868000.0
March 2014,124328500.0,,4699741000.0
June 2014,124328500.0,,4980581000.0
September 2014,124328500.0,,5311169000.0
December 2014,124328500.0,,5105268000.0
March 2015,170038250.0,,5248776000.0
June 2015,170038250.0,,5405829000.0
September 2015,170038250.0,,5544524000.0
December 2015,170038250.0,,5721582000.0
March 2016,187534000.0,,6031974000.0
June 2016,208945000.0,,6217619000.0
September 2016,206248000.0,,6470383000.0
December 2016,221784000.0,,6367382000.0
March 2017,187110000.0,,6408142000.0
June 2017,254729000.0,,6667449000.0
September 2017,234441000.0,,6723696000.0
December 2017,259953000.0,,6729064000.0
March 2018,159140000.0,,6737986000.0
June 2018,189566000.0,,7133697000.0
September 2018,211138000.0,,7296870000.0
December 2018,396947000.0,,7355799000.0
March 2019,300314000.0,,7416007000.0
June 2019,408061000.0,,7709178000.0
September 2019,210071000.0,,7947915000.0
December 2019,,,8413766000.0
March 2020,,,9119724000.0
June 2020,,,9244558000.0
September 2020,,,9041245000.0
December 2020,,,9140332000.0
March 2021,,,9154162000.0
June 2021,,,9309069000.0
September 2021,,,9514913000.0
December 2021,,,9581694000.0
March 2022,,,9467687000.0
June 2022,,,9508080000.0
