,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
March 2009,,3960500.0,,
June 2009,,3960500.0,,
September 2009,,3960500.0,,
December 2009,,3960500.0,,
March 2010,,-2514000.0,,
June 2010,,-4221000.0,,
September 2010,,7968000.0,,
December 2010,,17884000.0,1603653000.0,255605000.0
March 2011,100734000.0,4085000.0,,
June 2011,110517000.0,8700000.0,1632206000.0,268035000.0
September 2011,,9058000.0,1622490000.0,253502000.0
December 2011,,15025000.0,1597380000.0,215665000.0
March 2012,111566000.0,-40219000.0,1610137000.0,225602000.0
June 2012,121921000.0,11399000.0,1668578000.0,195360000.0
