,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2009,17057500.0,3787750.0,13269750.0,12459750.0,,
June 2009,17057500.0,3787750.0,13269750.0,12459750.0,,
September 2009,17057500.0,3787750.0,13269750.0,12459750.0,,
December 2009,17057500.0,3787750.0,13269750.0,12459750.0,,
March 2010,18915000.0,4436000.0,14479000.0,28034000.0,,
June 2010,16461000.0,4979000.0,11482000.0,6904000.0,,
September 2010,17340000.0,5344000.0,11996000.0,5181000.0,,
December 2010,21356000.0,6016000.0,15340000.0,-417000.0,454563000.0,306928000.0
March 2011,18642000.0,6387000.0,12255000.0,374000.0,,
June 2011,20710000.0,7161000.0,13549000.0,3810000.0,486632000.0,320188000.0
September 2011,22155000.0,7112000.0,15043000.0,-427000.0,461763000.0,305207000.0
December 2011,23452000.0,7489000.0,15963000.0,1411000.0,450002000.0,299285000.0
March 2012,21520000.0,6900000.0,14620000.0,-1202000.0,449064000.0,294865000.0
June 2012,22877000.0,8263000.0,14614000.0,7148000.0,445661000.0,288183000.0
September 2012,18614000.0,6772000.0,11842000.0,-618000.0,439191000.0,280419000.0
December 2012,42109000.0,6392000.0,13671000.0,-20960000.0,419818000.0,282941000.0
March 2013,20481000.0,6525000.0,13956000.0,-725000.0,418761000.0,281679000.0
June 2013,20998000.0,7268000.0,13730000.0,2580000.0,423431000.0,288039000.0
September 2013,20443000.0,6889000.0,13554000.0,1032000.0,414481000.0,277199000.0
December 2013,20807000.0,6858000.0,13949000.0,-3347000.0,415299000.0,290147000.0
March 2014,19683000.0,6389000.0,13294000.0,-2006000.0,408797000.0,286272000.0
June 2014,65759000.0,7118000.0,14300000.0,-44190000.0,359980000.0,283081000.0
September 2014,21365000.0,6281000.0,15084000.0,-3207000.0,341144000.0,267645000.0
December 2014,22069000.0,6406000.0,15663000.0,-4013000.0,324241000.0,254659000.0
March 2015,18976000.0,5263000.0,13713000.0,-11870000.0,274139000.0,212882000.0
June 2015,20220000.0,5552000.0,14668000.0,-5998000.0,262660000.0,201246000.0
September 2015,36438000.0,5254000.0,17418000.0,-22370000.0,241546000.0,195686000.0
December 2015,21217000.0,5154000.0,16063000.0,-6897000.0,228439000.0,184242000.0
March 2016,19765000.0,5249000.0,14516000.0,-6474000.0,230930000.0,186392000.0
