,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
September 2014,29525.0,-29525.0,275984.0,275984.0
December 2014,74773.0,-74773.0,,
March 2015,38519.0,-38519.0,,
June 2015,63289.0,-60892.0,146840.0,144715.0
September 2015,255675.0,-254510.0,117175.0,115262.0
December 2015,67450.0,-8894.0,166862.0,165162.0
March 2016,42838.0,-42838.0,127262.0,125774.0
June 2016,155658.0,-155658.0,96181.0,94906.0
September 2016,57882.0,-53577.0,86304.0,85241.0
December 2016,105813.0,-105813.0,78336.0,77486.0
March 2017,153188.0,-153188.0,78669.0,77819.0
June 2017,28226.0,-28226.0,68212.0,67362.0
