,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2018,6369250.0,660750.0,17308274.0,8612636.0,,
June 2018,6369250.0,660750.0,1575.0,-1575.0,,
September 2018,6369250.0,660750.0,33.0,-33.0,350178.0,
December 2018,6369250.0,660750.0,324118.0,616972.0,222364173.0,1205706.0
March 2019,9287000.0,1545000.0,6030000.0,720234.0,223381062.0,1046001.0
June 2019,6593000.0,656000.0,4151000.0,3535000.0,223828599.0,834744.0
September 2019,8211000.0,1083000.0,693160.0,268767.0,223955415.0,459551.0
December 2019,8520000.0,1062000.0,10443840.0,-7845950.0,224295167.0,279131.0
March 2020,16852000.0,2540000.0,10743000.0,-4596000.0,154202000.0,145068000.0
June 2020,11573000.0,2577000.0,7359000.0,-2166000.0,153544000.0,143598000.0
September 2020,12825000.0,2076000.0,8504000.0,-1117000.0,157801000.0,147839000.0
December 2020,15819000.0,2118000.0,11101000.0,-4720000.0,167135000.0,134616000.0
March 2021,17115000.0,1783000.0,12300000.0,-2062000.0,160297000.0,126574000.0
June 2021,18413000.0,1772000.0,13804000.0,1483000.0,173133000.0,107467000.0
September 2021,23296000.0,2132000.0,,-549000.0,304688000.0,240948000.0
December 2021,28854000.0,2772000.0,,-6572000.0,256719000.0,192764000.0
March 2022,26576000.0,3096000.0,,-2667000.0,275802000.0,206569000.0
June 2022,39710000.0,3840000.0,,-13186000.0,278173000.0,207753000.0
