,NetIncomeLoss,Assets
March 2008,7562250.0,
June 2008,7562250.0,
September 2008,7562250.0,
December 2008,7562250.0,
March 2009,11139000.0,
June 2009,10148000.0,
September 2009,6618000.0,
December 2009,9306000.0,1986826000.0
March 2010,9412000.0,
June 2010,6660000.0,1998044000.0
September 2010,6749000.0,2189851000.0
December 2010,6940000.0,2176048000.0
March 2011,8844000.0,2201747000.0
June 2011,7428000.0,2313521000.0
September 2011,13791000.0,2412027000.0
December 2011,18758000.0,2530468000.0
March 2012,23890000.0,2527410000.0
June 2012,28160000.0,2599088000.0
September 2012,30866000.0,2775835000.0
December 2012,22307000.0,2751068000.0
March 2013,21180000.0,2775008000.0
June 2013,59089000.0,2834217000.0
September 2013,44284000.0,3028257000.0
December 2013,,6841925000.0
March 2014,14866000.0,6785663000.0
June 2014,,
September 2014,,
December 2014,,
March 2015,,
June 2015,,
September 2015,,
December 2015,,
March 2016,,
June 2016,,
September 2016,,
December 2016,,
March 2017,82094750.0,
June 2017,82094750.0,
September 2017,82094750.0,
December 2017,82094750.0,
March 2018,49019000.0,
June 2018,59807000.0,
September 2018,52791000.0,
December 2018,61282000.0,11323781000.0
March 2019,63660000.0,
June 2019,61917000.0,11274830000.0
September 2019,78645000.0,11247754000.0
December 2019,149589000.0,11230450000.0
March 2020,36648000.0,11155977000.0
June 2020,75062000.0,11131313000.0
September 2020,59910000.0,11128704000.0
December 2020,83342000.0,11194791000.0
March 2021,47193000.0,11192378000.0
June 2021,216478000.0,11242120000.0
September 2021,84479000.0,11254132000.0
December 2021,185641000.0,11285182000.0
March 2022,110802000.0,11199075000.0
June 2022,210702000.0,11280401000.0
