,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2009,46036500.0,44355250.0,-684000.0,,
June 2009,46036500.0,44355250.0,-684000.0,,
September 2009,46036500.0,44355250.0,-684000.0,,
December 2009,46036500.0,44355250.0,-684000.0,,
March 2010,44474750.0,43719000.0,2332000.0,,
June 2010,44474750.0,44773000.0,1687000.0,,
September 2010,44474750.0,43605000.0,3429000.0,,
December 2010,44474750.0,47924000.0,-511000.0,236384000.0,134906000.0
March 2011,46194000.0,44984000.0,2020000.0,,
June 2011,46707000.0,46707000.0,1066000.0,227614000.0,122284000.0
September 2011,45617000.0,45335000.0,-2163000.0,218956000.0,115273000.0
December 2011,46755000.0,44265000.0,-5547000.0,222748000.0,114043000.0
March 2012,44167000.0,43982000.0,-1798000.0,228607000.0,113566000.0
June 2012,77810000.0,45041000.0,-61157000.0,177652000.0,97915000.0
September 2012,44710000.0,43311000.0,-1318000.0,182257000.0,99618000.0
December 2012,37644000.0,39391000.0,1723000.0,172931000.0,90329000.0
March 2013,43857000.0,43344000.0,3223000.0,178272000.0,98633000.0
June 2013,40835000.0,40833000.0,397000.0,170744000.0,97020000.0
September 2013,40350000.0,39424000.0,601000.0,164078000.0,92365000.0
December 2013,42116000.0,41033000.0,-2895000.0,159945000.0,90851000.0
March 2014,45991000.0,43077000.0,-2955000.0,146723000.0,91316000.0
June 2014,42562000.0,42430000.0,798000.0,137975000.0,83908000.0
September 2014,43855000.0,43855000.0,460000.0,137736000.0,85849000.0
December 2014,45104000.0,44764000.0,-2672000.0,137840000.0,86503000.0
March 2015,43830000.0,43830000.0,-1371000.0,133694000.0,84119000.0
June 2015,40565000.0,40565000.0,2926000.0,134224000.0,84647000.0
September 2015,40532000.0,40532000.0,2430000.0,135750000.0,87723000.0
December 2015,42076000.0,41145000.0,-3688000.0,133094000.0,86558000.0
March 2016,41290000.0,41290000.0,1017000.0,134503000.0,89961000.0
June 2016,42497000.0,42497000.0,172000.0,132383000.0,87496000.0
September 2016,40184000.0,40184000.0,1825000.0,133856000.0,88733000.0
December 2016,45548000.0,45548000.0,-4643000.0,135307000.0,87770000.0
March 2017,44167000.0,44167000.0,857000.0,136218000.0,90581000.0
June 2017,37250000.0,42672000.0,7273000.0,137430000.0,92805000.0
September 2017,44915000.0,44915000.0,1321000.0,149410000.0,104229000.0
December 2017,46750000.0,46750000.0,20237000.0,191111000.0,98447000.0
March 2018,44381000.0,44381000.0,1236000.0,189532000.0,99607000.0
June 2018,43577000.0,43577000.0,3194000.0,192386000.0,104732000.0
September 2018,50374000.0,50374000.0,-816000.0,196961000.0,108255000.0
December 2018,41998000.0,41998000.0,2600000.0,197142000.0,106905000.0
March 2019,43379000.0,,4146000.0,203884000.0,107587000.0
June 2019,49420000.0,,1307000.0,209032000.0,113387000.0
September 2019,44128000.0,,4774000.0,207738000.0,113752000.0
December 2019,51361000.0,,-3006000.0,204429000.0,106422000.0
March 2020,30283000.0,,12533000.0,198415000.0,109159000.0
June 2020,37744000.0,,619000.0,195707000.0,105738000.0
September 2020,45224000.0,,1738000.0,251269000.0,134058000.0
December 2020,52737000.0,,223000.0,256304000.0,143062000.0
March 2021,49750000.0,27994000.0,3596000.0,264709000.0,144946000.0
June 2021,51238000.0,28273000.0,2935000.0,244528000.0,123660000.0
September 2021,51426000.0,,3656000.0,254497000.0,134517000.0
December 2021,54834000.0,,-781000.0,256157000.0,132776000.0
March 2022,48422000.0,37896000.0,8986000.0,270713000.0,145925000.0
June 2022,,110442000.0,-4715000.0,1226196000.0,467810000.0
