,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2020,2407492.0,1350701.0,-2201727.0,,
June 2020,1611592.0,888701.0,-1485451.0,,
September 2020,1787650.0,995620.0,-1568295.0,,
December 2020,1857794.0,895591.0,-1659519.0,7606318.0,3863509.0
March 2021,2063281.0,995022.0,-1830232.0,,
June 2021,2119454.0,894868.0,-1083059.0,33987166.0,31033426.0
September 2021,2415623.0,1140577.0,-2259701.0,31164524.0,28333557.0
December 2021,2547751.0,1053837.0,-2364853.0,28576680.0,25631410.0
March 2022,3081480.0,1421063.0,-2883030.0,25533450.0,22728244.0
June 2022,2860723.0,1472924.0,-2634101.0,23120952.0,20329522.0
