,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
March 2009,6878568.25,829514.25,,
June 2009,6878568.25,829514.25,,
September 2009,6878568.25,829514.25,,
December 2009,6878568.25,829514.25,,
March 2010,7440228.0,948113.0,,
June 2010,7270655.0,1061110.0,,
September 2010,7106669.0,593905.0,,
December 2010,7797694.0,1557129.0,40595574.0,28768716.0
March 2011,7612360.0,1150576.0,,
June 2011,8075939.0,1076356.0,40914809.0,29185522.0
September 2011,8016441.0,829106.0,42172484.0,30167127.0
December 2011,8925769.0,1696563.0,45502915.0,33688024.0
March 2012,8811458.0,1574105.0,45475616.0,33777736.0
June 2012,8475429.0,1539638.0,48410283.0,36727243.0
September 2012,9759914.0,280770.0,48653116.0,36352392.0
December 2012,9714868.0,2201557.0,49087672.0,35670129.0
March 2013,9309969.0,1586321.0,49678624.0,35570935.0
June 2013,9574057.0,1629353.0,53155982.0,38458006.0
September 2013,9295590.0,1561832.0,54185321.0,39349679.0
December 2013,9881618.0,2488211.0,56398566.0,40543684.0
March 2014,9749060.0,1854412.0,58629981.0,42497668.0
June 2014,10123329.0,1765485.0,62738112.0,46666618.0
September 2014,9717782.0,1628562.0,63961505.0,47536282.0
December 2014,10576557.0,2458462.0,62873874.0,46351805.0
March 2015,10194047.0,1444407.0,59637334.0,42889254.0
June 2015,10480539.0,1507896.0,63569966.0,46841711.0
September 2015,9972946.0,1111344.0,62600480.0,46005798.0
December 2015,10948828.0,2338758.0,64611076.0,47561551.0
March 2016,10289956.0,1520997.0,65259845.0,48049064.0
June 2016,10056899.0,1820915.0,66618315.0,49568777.0
September 2016,10104812.0,1000350.0,69798763.0,52550125.0
December 2016,10960844.0,2059997.0,70652720.0,53314242.0
March 2017,10548554.0,1231265.0,71268774.0,53763227.0
June 2017,11240097.0,1027732.0,72243459.0,54740848.0
September 2017,10985056.0,521414.0,74371841.0,56809454.0
December 2017,12098300.0,1671340.0,74914596.0,57813150.0
March 2018,11074001.0,1516656.0,75047987.0,55843994.0
June 2018,11136961.0,1157743.0,75785223.0,59155257.0
September 2018,10995989.0,608701.0,75282832.0,60044744.0
December 2018,-22132950.0,-628349.0,76140134.0,60135237.0
March 2019,11281377.0,1520000.0,72367836.0,50497878.0
June 2019,10617824.0,-875667.0,81229082.0,50255524.0
September 2019,11253081.0,-1719000.0,80354743.0,49474266.0
December 2019,,-829473.0,80111171.0,52515700.0
March 2020,,-1738000.0,79364000.0,53444000.0
June 2020,,-1775000.0,75630000.0,49382000.0
September 2020,,-982000.0,75146000.0,48957000.0
December 2020,,-406000.0,75693000.0,51012000.0
March 2021,,745000.0,76732000.0,52725000.0
June 2021,,540000.0,75914000.0,52345000.0
September 2021,,-16000.0,75827000.0,52627000.0
December 2021,,85000.0,73085000.0,50449000.0
March 2022,,645000.0,72676000.0,50296000.0
June 2022,,-589000.0,71118000.0,49230000.0
