,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
September 2012,2046500.0,,-2055000.0,,
December 2012,2046500.0,,-2055000.0,,
March 2013,1323000.0,,-1340500.0,,
June 2013,1323000.0,,-1340500.0,,
September 2013,2552000.0,,-2536000.0,,
December 2013,3417000.0,,-3556000.0,51828000.0,51808000.0
March 2014,7077000.0,4482000.0,-7049000.0,,
June 2014,4534000.0,4482000.0,-4511000.0,,
September 2014,5949000.0,2000000.0,-5919000.0,54120000.0,52022000.0
December 2014,10596000.0,4482000.0,-10527000.0,106122000.0,106026000.0
March 2015,9311000.0,5767000.0,-9160000.0,169817000.0,169691000.0
June 2015,15108000.0,11507000.0,-14945000.0,161102000.0,160634000.0
September 2015,12259000.0,8113000.0,-11868000.0,340379000.0,340235000.0
December 2015,21770000.0,-23387000.0,-21248000.0,324975000.0,324597000.0
March 2016,17061000.0,11247000.0,-16561000.0,312978000.0,311741000.0
June 2016,19485000.0,12991000.0,-18880000.0,300814000.0,298883000.0
September 2016,25942000.0,18802000.0,-25373000.0,284417000.0,282230000.0
December 2016,18754000.0,13474000.0,-18235000.0,263914000.0,260553000.0
March 2017,26161000.0,17541000.0,-25654000.0,241738000.0,235318000.0
June 2017,27909000.0,18296000.0,-27428000.0,244155000.0,222492000.0
September 2017,31660000.0,20598000.0,-31096000.0,229693000.0,206217000.0
December 2017,35802000.0,24771000.0,-35313000.0,217779000.0,172190000.0
March 2018,42452000.0,28460000.0,-41443000.0,473108000.0,413614000.0
June 2018,52623000.0,33387000.0,-50883000.0,492707000.0,425070000.0
September 2018,60220000.0,43355000.0,-58361000.0,442940000.0,372976000.0
December 2018,81816000.0,62255000.0,-80012000.0,391839000.0,321489000.0
March 2019,67891000.0,48668000.0,-66257000.0,324726000.0,250830000.0
June 2019,75535000.0,52251000.0,-74328000.0,274144000.0,201139000.0
September 2019,72556000.0,53538000.0,-71895000.0,364785000.0,293418000.0
December 2019,79699000.0,61640000.0,-78496000.0,342942000.0,272992000.0
March 2020,74697000.0,57659000.0,-73509000.0,299547000.0,229217000.0
June 2020,77952000.0,61560000.0,-77456000.0,428111000.0,358987000.0
September 2020,74706000.0,59877000.0,-74348000.0,405532000.0,339432000.0
December 2020,81697000.0,65554000.0,-81307000.0,588120000.0,523273000.0
March 2021,81797000.0,64059000.0,-78335000.0,529637000.0,464307000.0
June 2021,87872000.0,68475000.0,-83793000.0,456791000.0,392325000.0
September 2021,90182000.0,70333000.0,-84664000.0,449923000.0,369497000.0
December 2021,100951000.0,79134000.0,-93349000.0,468127000.0,384621000.0
March 2022,95534000.0,74963000.0,-88105000.0,397280000.0,314389000.0
June 2022,83711000.0,64898000.0,18466000.0,436121000.0,346984000.0
