,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
June 2012,2180000.0,33065750.0,,,
September 2012,2180000.0,33065750.0,,,
December 2012,2180000.0,33065750.0,,,
March 2013,2180000.0,33065750.0,,,
June 2013,2216000.0,54878000.0,,,
September 2013,2216000.0,54878000.0,,,
December 2013,1842000.0,54878000.0,,,
March 2014,7710000.0,54878000.0,,2457621000.0,831030000.0
June 2014,3651000.0,65140000.0,,,
September 2014,1074000.0,68154000.0,,,
December 2014,2318000.0,68105000.0,,2432783000.0,906182000.0
March 2015,2475000.0,81630000.0,,2573124000.0,1065061000.0
June 2015,2355000.0,77954000.0,,2607421000.0,1109375000.0
September 2015,2815000.0,85466000.0,,2963868000.0,1066381000.0
December 2015,3681000.0,88591000.0,,2949039000.0,1062849000.0
March 2016,3661000.0,92164000.0,,2942634000.0,1049664000.0
June 2016,7831000.0,104444000.0,,3435097000.0,1175730000.0
September 2016,8150000.0,102723000.0,,3521353000.0,1207751000.0
December 2016,8170000.0,95893000.0,,3044165000.0,1196638000.0
March 2017,8618000.0,121209000.0,,2976747000.0,1109847000.0
June 2017,7791000.0,99426000.0,,2961307000.0,1095802000.0
September 2017,7447000.0,106386000.0,,2810266000.0,1103031000.0
December 2017,6875000.0,100224000.0,,2681943000.0,1121197000.0
March 2018,7550000.0,117394000.0,,2614836000.0,1058692000.0
June 2018,6968000.0,101054000.0,,2591424000.0,1052262000.0
September 2018,7210000.0,97282000.0,,2419121000.0,928857000.0
December 2018,6503000.0,86418000.0,,1876717000.0,1070486000.0
March 2019,7061000.0,92295000.0,,1738023000.0,939462000.0
June 2019,6494000.0,83909000.0,,1861301000.0,1002251000.0
September 2019,5553000.0,82971000.0,,1629195000.0,773420000.0
December 2019,5703000.0,64418000.0,,1548933000.0,705426000.0
March 2020,5248000.0,71256000.0,,1391289000.0,709990000.0
June 2020,5010000.0,72315000.0,40476000.0,1388446000.0,722142000.0
September 2020,5362000.0,81272000.0,79645000.0,1431321000.0,784785000.0
December 2020,5483000.0,88768000.0,78879000.0,1528745000.0,826619000.0
March 2021,6683000.0,95105000.0,,1764939000.0,1064232000.0
June 2021,5868000.0,91903000.0,102725000.0,1851803000.0,1120019000.0
September 2021,6440000.0,101742000.0,139540000.0,2017957000.0,1292606000.0
December 2021,7478000.0,115045000.0,118137000.0,2361868000.0,1102265000.0
March 2022,8951000.0,125583000.0,,2396201000.0,1110943000.0
June 2022,7897000.0,113148000.0,126015000.0,2457069000.0,1183055000.0
