,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
December 1990,-2732.6805555555557,,,
March 1991,-2732.6805555555557,,,
June 1991,-2732.6805555555557,,,
September 1991,-2732.6805555555557,,,
December 1991,-2732.6805555555557,,,
March 1992,-2732.6805555555557,,,
June 1992,-2732.6805555555557,,,
September 1992,-2732.6805555555557,,,
December 1992,-2732.6805555555557,,,
March 1993,-2732.6805555555557,,,
June 1993,-2732.6805555555557,,,
September 1993,-2732.6805555555557,,,
December 1993,-2732.6805555555557,,,
March 1994,-2732.6805555555557,,,
June 1994,-2732.6805555555557,,,
September 1994,-2732.6805555555557,,,
December 1994,-2732.6805555555557,,,
March 1995,-2732.6805555555557,,,
June 1995,-2732.6805555555557,,,
September 1995,-2732.6805555555557,,,
December 1995,-2732.6805555555557,,,
March 1996,-2732.6805555555557,,,
June 1996,-2732.6805555555557,,,
September 1996,-2732.6805555555557,,,
December 1996,-2732.6805555555557,,,
March 1997,-2732.6805555555557,,,
June 1997,-2732.6805555555557,,,
September 1997,-2732.6805555555557,,,
December 1997,-2732.6805555555557,,,
March 1998,-2732.6805555555557,,,
June 1998,-2732.6805555555557,,,
September 1998,-2732.6805555555557,,,
December 1998,-2732.6805555555557,,,
March 1999,-2732.6805555555557,,,
June 1999,-2732.6805555555557,,,
September 1999,-2732.6805555555557,,,
December 1999,-2732.6805555555557,,,
March 2000,-2732.6805555555557,,,
June 2000,-2732.6805555555557,,,
September 2000,-2732.6805555555557,,,
December 2000,-2732.6805555555557,,,
March 2001,-2732.6805555555557,,,
June 2001,-2732.6805555555557,,,
September 2001,-2732.6805555555557,,,
December 2001,-2732.6805555555557,,,
March 2002,-2732.6805555555557,,,
June 2002,-2732.6805555555557,,,
September 2002,-2732.6805555555557,,,
December 2002,-2732.6805555555557,,,
March 2003,-2732.6805555555557,,,
June 2003,-2732.6805555555557,,,
September 2003,-2732.6805555555557,,,
December 2003,-2732.6805555555557,,,
March 2004,-2732.6805555555557,,,
June 2004,-2732.6805555555557,,,
September 2004,-2732.6805555555557,,,
December 2004,-2732.6805555555557,,,
March 2005,-2732.6805555555557,,,
June 2005,-2732.6805555555557,,,
September 2005,-2732.6805555555557,,,
December 2005,-2732.6805555555557,,,
March 2006,-2732.6805555555557,,,
June 2006,-2732.6805555555557,,,
September 2006,-2732.6805555555557,,,
December 2006,-2732.6805555555557,,,
March 2007,-2732.6805555555557,,,
June 2007,-2732.6805555555557,,,
September 2007,-2732.6805555555557,,,
December 2007,-2732.6805555555557,,,
March 2008,-2732.6805555555557,,,
June 2008,-2732.6805555555557,,,
September 2008,-2732.6805555555557,,,
December 2008,-191712.66666666666,,,
March 2009,-191712.66666666666,,,
June 2009,-191712.66666666666,,,
September 2009,-191712.66666666666,,,
December 2009,-191712.66666666666,,,
March 2010,-191712.66666666666,,,
June 2010,-177000.0,,,
September 2010,-111336.0,,,
December 2010,-36846.0,,,
March 2011,-2614353.0,2034621.0,2034621.0,
June 2011,-262808.0,,,
September 2011,-312325.0,1894823.0,1894823.0,
December 2011,-1851692.0,107996.0,107996.0,
March 2012,-161575.0,12093.0,12093.0,
June 2012,-27737.0,,,
September 2012,-71087.0,7236.0,7236.0,
December 2012,-29810.0,7622.0,7622.0,
March 2013,-66546.0,84529.0,84529.0,65024.0
June 2013,-137249.0,264261.0,161255.0,103006.0
September 2013,-25942.0,110638.0,31098.0,79540.0
December 2013,-72105.0,145741.0,68692.0,77049.0
March 2014,-188891.0,157808.0,84033.0,73755.0
June 2014,-72137.0,160565.0,84710.0,75855.0
September 2014,-95041.0,165075.0,91941.0,73134.0
