,OperatingExpenses,NetIncomeLoss,Assets
March 2011,10527500.0,-705000.0,
June 2011,10527500.0,193000.0,
September 2011,10526000.0,1066000.0,
December 2011,15404000.0,-3024000.0,172173000.0
March 2012,8927000.0,135000.0,165725000.0
June 2012,8420000.0,130000.0,159936000.0
September 2012,10670000.0,1657000.0,169943000.0
December 2012,11608000.0,1244000.0,163067000.0
March 2013,15996000.0,602000.0,223544000.0
June 2013,16140000.0,1701000.0,217553000.0
September 2013,16880000.0,1699000.0,223880000.0
December 2013,18759000.0,2178000.0,219278000.0
March 2014,20532000.0,2192000.0,
June 2014,21423000.0,2559000.0,256182000.0
September 2014,22909000.0,3493000.0,274320000.0
December 2014,24819000.0,9458000.0,283911000.0
March 2015,27096000.0,2137000.0,366768000.0
June 2015,33496000.0,3936000.0,383482000.0
September 2015,36989000.0,4024000.0,404614000.0
December 2015,37224000.0,4333000.0,411573000.0
March 2016,35492000.0,4811000.0,423325000.0
June 2016,35691000.0,4900000.0,413058000.0
September 2016,36363000.0,6496000.0,407064000.0
December 2016,69521000.0,-13561000.0,423577000.0
March 2017,42352000.0,4852000.0,458349000.0
June 2017,47223000.0,5510000.0,450466000.0
September 2017,49579000.0,5125000.0,450444000.0
December 2017,126974000.0,-54297000.0,482503000.0
March 2018,50373000.0,5529000.0,507454000.0
June 2018,49650000.0,5576000.0,483131000.0
September 2018,48646000.0,5605000.0,501167000.0
December 2018,137298000.0,-96722000.0,470338000.0
March 2019,50443000.0,-839000.0,484687000.0
June 2019,40820000.0,-3113000.0,460419000.0
September 2019,43762000.0,-2242000.0,410668000.0
December 2019,-1651000.0,-14232000.0,150861000.0
March 2020,5336000.0,-3291000.0,113979000.0
June 2020,6136000.0,-4734000.0,125357000.0
September 2020,5753000.0,-3525000.0,117764000.0
December 2020,5773000.0,-1180000.0,119702000.0
March 2021,5043000.0,-2550000.0,109217000.0
June 2021,579000.0,659000.0,102800000.0
September 2021,5853000.0,-4056000.0,95448000.0
December 2021,-804000.0,279000.0,48185000.0
March 2022,5737000.0,-4151000.0,44215000.0
June 2022,6029000.0,-5030000.0,41759000.0
