,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
June 2014,392.5,-392.5,,
September 2014,392.5,-392.5,,
December 2014,392.5,-392.5,,
March 2015,392.5,-392.5,44710.0,44710.0
June 2015,21815.0,-21815.0,,
September 2015,11209.0,-11209.0,,
December 2015,3349.0,-3349.0,,
March 2016,3115.0,-3115.0,24160.0,24160.0
June 2016,25537.0,-25537.0,8588.0,8588.0
September 2016,5912.0,-5912.0,2611.0,2611.0
December 2016,11388.0,-11388.0,653.0,653.0
March 2017,10311.0,-10311.0,622.0,622.0
June 2017,13292.0,-13292.0,993.0,993.0
September 2017,25718.0,-29157.0,6660.0,6660.0
December 2017,36302.0,-75267.0,783.0,783.0
