,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
December 2009,3454500.0,419750.0,,,
March 2010,3454500.0,419750.0,,,
June 2010,3454500.0,419750.0,,,
September 2010,3454500.0,419750.0,37314000.0,9754000.0,3425000.0
December 2010,3657000.0,350000.0,,,
March 2011,3687000.0,735000.0,,,
June 2011,3554000.0,345000.0,,,
September 2011,3640000.0,19000.0,38166000.0,8293000.0,3551000.0
December 2011,3861000.0,336000.0,45970000.0,10154000.0,3462000.0
March 2012,3760000.0,509000.0,45619000.0,9832000.0,3569000.0
June 2012,3622000.0,236000.0,46759000.0,11317000.0,3366000.0
September 2012,3588000.0,332000.0,46744000.0,11433000.0,3545000.0
December 2012,3950000.0,345000.0,49749000.0,11128000.0,3246000.0
March 2013,3950000.0,750000.0,49425000.0,10965000.0,3247000.0
June 2013,3730000.0,660000.0,49592000.0,11439000.0,3176000.0
September 2013,3669000.0,222000.0,49624000.0,11522000.0,3259000.0
December 2013,3928000.0,538000.0,51732000.0,12983000.0,3945000.0
March 2014,4108000.0,907000.0,53220000.0,13312000.0,3764000.0
June 2014,3873000.0,857000.0,52500000.0,12674000.0,3614000.0
September 2014,4060000.0,463000.0,53103000.0,13394000.0,3541000.0
December 2014,4285000.0,707000.0,53811000.0,14145000.0,3491000.0
March 2015,4233000.0,1124000.0,54113000.0,13324000.0,3085000.0
June 2015,4180000.0,842000.0,55545000.0,14786000.0,3118000.0
September 2015,4106000.0,788000.0,54622000.0,13717000.0,3102000.0
December 2015,4682000.0,624000.0,56321000.0,14434000.0,
March 2016,4676000.0,874000.0,56854000.0,14918000.0,3019000.0
June 2016,4253000.0,1147000.0,56221000.0,14593000.0,2870000.0
September 2016,4714000.0,395000.0,56401000.0,15331000.0,2705000.0
December 2016,4810000.0,664000.0,59492000.0,18315000.0,2611000.0
March 2017,4571000.0,1047000.0,60893000.0,16049000.0,2704000.0
June 2017,4649000.0,842000.0,60376000.0,15169000.0,2553000.0
September 2017,4666000.0,467000.0,60509000.0,14640000.0,2927000.0
December 2017,5170000.0,621000.0,67544000.0,21662000.0,2643000.0
March 2018,4826000.0,1397000.0,67333000.0,21411000.0,2466000.0
June 2018,4893000.0,1043000.0,66435000.0,19753000.0,2584000.0
September 2018,5058000.0,616000.0,67265000.0,19025000.0,2626000.0
December 2018,5639000.0,743000.0,70056000.0,22595000.0,2095000.0
March 2019,5238000.0,1021000.0,68674000.0,19746000.0,1766000.0
June 2019,5130000.0,968000.0,67977000.0,18817000.0,1722000.0
September 2019,4816000.0,916000.0,68755000.0,19593000.0,
December 2019,5773000.0,494000.0,102904000.0,26709000.0,
March 2020,5380000.0,648000.0,100774000.0,25324000.0,
June 2020,4206000.0,-455000.0,111671000.0,37288000.0,
September 2020,4558000.0,423000.0,112484000.0,36508000.0,
December 2020,5468000.0,780000.0,114007000.0,38023000.0,
March 2021,5368000.0,2451000.0,121522000.0,40239000.0,
June 2021,5252000.0,7199000.0,123243000.0,39768000.0,
September 2021,4187000.0,1354000.0,128002000.0,39790000.0,
December 2021,6031000.0,1564000.0,131688000.0,42655000.0,
March 2022,7491000.0,1660000.0,140873000.0,49576000.0,
June 2022,6517000.0,1835000.0,139409000.0,45320000.0,
